date,time,DOY,Tau_kgms2,qc_Tau,H_wm2,qc_H,LE_wm2,qc_LE,co2_flux_umolm2s,qc_co2_flux,h2o_flux_umolm2s,qc_h2o_flux,ch4_flux_umolm2s,qc_ch4_flux,co2_v_adv_umolm2s,h2o_v_adv_umolm2s,ch4_v_adv_umolm2s,co2_molar_density_mmolm3,co2_mole_fraction_umolmol,co2_mixing_ratio_umolmol,co2_time_lag_s,co2_def_timelag,h2o_molar_density_mmolm3,h2o_mole_fraction_umolmol,h2o_mixing_ratio_umolmol,h2o_time_lag_s,h2o_def_timelag,ch4_molar_density_mmolm3,ch4_mole_fraction_umolmol,ch4_mixing_ratio_umolmol,ch4_time_lag_s,ch4_def_timelag,sonic_temperature_k,air_temperature_k,air_pressure_pa,air_density_kgm3,air_heat_capacity_jkkg,air_molar_volume_m3mol,ET_mmhr,water_vapor_density_kgm3,e_pa,es_pa,specific_humidity_kgkg,RH,VPD_pa,Tdew_k,wind_speed_ms,max_wind_speed_ms,wind_dir,u_star_ms,TKE_m2s2,L_m,MO_stability,bowen_ratio,scale_T_k,x_peak_m,x_offset_m,x_10_m,x_30_m,x_50_m,x_70_m,x_90_m,un_Tau_kgms2,Tau_scf,un_H_wm2,H_scf,un_LE_wm2,LE_scf,un_co2_flux_umolm2s,co2_scf,un_h2o_flux_umolm2s,h2o_scf,un_ch4_flux_umolm2s,ch4_scf,u_var_ms,v_var_ms,w_var_ms,rssi_77_mean
2025-02-19,05:30:00,50.229,0.091,1,22.3999,1,16.695,1,-0.1145,2,0.3698,1,-0.0043,1,0,0,0,17.5777,418.0565,419.3192,0.1,1,126.6116,3.0113,3.0203,0.1,1,0.0976,2.1223,2.1287,0,0,270.1445,270.8723,95936.6508,1.2325,1006.7421,0.0235,0.024,0.0023,288.9671,515.6651,0.0019,56.0377,226.698,263.2636,0.6344,3.5695,160.9047,0.2718,0.3072,-75.7722,-0.0383,1.3417,0.0664,86.1996,-13.0811,29.5895,73.6821,112.3699,157.6004,236.1141,0.0894,1.0181,22.8695,1.0183,15.3484,1.0877,-0.1052,1.0877,0.3399,1.0877,-0.0122,1.1521,0.4053,0.1523,0.0568,81.179
2025-02-19,06:00:00,50.249,0.0726,1,19.2878,1,11.7132,1,0.4647,1,0.2594,1,-3e-4,1,0,0,0,17.6016,418.1007,419.3054,0.1,1,120.9507,2.873,2.8813,0.1,1,0.0981,2.1291,2.1353,0.1,0,269.7888,270.5543,95940.3492,1.234,1006.6636,0.0234,0.0168,0.0022,275.7114,503.6518,0.0018,54.7425,227.9404,262.6706,0.7067,4.0089,168.6114,0.2426,0.2627,-62.5884,-0.0463,1.6467,0.064,80.825,-12.2655,27.7446,69.088,105.3635,147.7738,221.3921,0.0714,1.0167,19.5719,1.0174,10.7758,1.087,0.4275,1.087,0.2386,1.087,-0.0071,1.1509,0.3675,0.1048,0.0532,81.1287
2025-02-19,06:30:00,50.27,0.1013,1,19.2652,1,8.8176,1,0.5756,1,0.1952,1,9e-4,1,0,0,0,17.6368,418.15,419.3155,0.1,1,117.2272,2.7793,2.7871,0.1,1,0.0986,2.1366,2.1425,0.1,0,269.3145,270.0843,95949.5562,1.2364,1006.6073,0.0234,0.0126,0.0021,266.747,486.3495,0.0017,54.8468,219.6024,262.2549,0.968,4.2004,172.7881,0.2862,0.3788,-102.9447,-0.0282,2.1849,0.0541,80.8392,-12.2677,27.7495,69.1001,105.382,147.7997,221.431,0.1,1.0133,19.4401,1.0153,8.1195,1.086,0.53,1.086,0.1797,1.086,-0.0059,1.1486,0.5745,0.1092,0.074,80.6112
2025-02-19,07:00:00,50.291,0.1382,0,27.307,0,17.9024,0,-0.1246,2,0.3961,0,-0.0032,1,-0,-0,-0,17.6983,418.8597,420.0069,0.1,1,115.4105,2.7314,2.7389,0.1,1,0.0993,2.1468,2.1527,0.3,0,268.9005,269.6914,95984.8815,1.2386,1006.5768,0.0234,0.0257,0.0021,262.2417,472.2925,0.0017,55.5253,210.0508,262.0413,0.7952,4.5851,172.4759,0.3341,0.4871,-115.4752,-0.0251,1.5253,0.0656,79.714,-12.0969,27.3632,68.1383,103.9152,145.7426,218.3489,0.1361,1.0153,27.7948,1.0165,16.4785,1.0864,-0.1147,1.0864,0.3646,1.0864,-0.0128,1.1499,0.569,0.3009,0.1044,76.1647
2025-02-19,07:30:00,50.312,0.1731,1,11.5472,1,19.0042,1,0.0622,1,0.4202,1,0.0526,1,0,0,0,17.7636,419.3443,420.4761,0.3,0,114.0226,2.6917,2.699,0.1,1,0.1003,2.163,2.1688,0,1,268.4209,269.1934,96038.1869,1.2416,1006.5497,0.0233,0.0272,0.0021,258.578,454.9972,0.0017,56.8307,196.4193,261.8652,1.233,5.1431,178.1115,0.3734,0.5969,-381.4523,-0.0076,0.6076,0.0247,84.7519,-12.8614,29.0926,72.4446,110.4826,154.9535,232.1485,0.1712,1.0113,12.3566,1.0142,17.4908,1.0865,0.0573,1.0865,0.3868,1.0865,0.0446,1.1479,0.6918,0.3901,0.1119,73.3324
2025-02-19,08:00:00,50.333,0.1796,0,35.2026,0,20.532,1,-0.3969,1,0.4532,1,NA,3,-0,-0,NA,17.7409,417.4626,418.8132,0.1,1,137.0473,3.2249,3.2353,0.1,1,NA,NA,NA,NA,0,267.4834,267.2099,95168.346,1.2393,1006.8145,0.0234,0.0294,0.0025,306.6743,391.5442,0.002,78.3243,84.8699,264.0191,0.8038,5.1407,180.6043,0.3806,0.6483,-131.7122,-0.022,1.7145,0.0741,72.0269,-10.9304,24.7245,61.5675,93.8943,131.6881,197.2928,0.1769,1.0152,35.7028,1.0164,18.8997,1.0864,-0.3653,1.0864,0.4172,1.0864,NA,1,0.6334,0.4886,0.1747,12.8253
2025-02-19,08:30:00,50.354,0.1445,0,28.7118,0,5.6924,1,-0.2188,2,0.1256,1,NA,3,-0,-0,NA,17.6081,413.1861,414.6123,0.2,0,146.592,3.4399,3.4517,0.1,1,NA,NA,NA,NA,0,266.9648,266.6736,95117.2938,1.241,1006.9254,0.0233,0.0081,0.0027,326.9221,375.8032,0.0021,86.9929,48.8812,264.8368,0.9812,5.248,185.6019,0.3412,0.412,-116.2672,-0.0249,5.0439,0.0673,74.233,-11.2651,25.4818,63.4532,96.7702,135.7215,203.3356,0.1426,1.0132,28.5985,1.0152,5.2417,1.086,-0.2014,1.086,0.1156,1.086,NA,1,0.4198,0.274,0.1301,1.4723
2025-02-19,09:00:00,50.374,0.0439,1,43.5051,0,8.2063,0,-0.5875,0,0.181,0,NA,3,0,0,NA,17.5848,412.7008,414.1521,0.1,1,149.3181,3.5044,3.5167,0.1,1,NA,NA,NA,NA,0,266.9919,266.6953,95117.2938,1.2409,1006.9606,0.0233,0.0117,0.0027,333.0455,376.428,0.0022,88.4752,43.3824,265.0752,0.486,3.434,252.8124,0.1881,0.4139,-12.8644,-0.2254,5.3015,0.1851,2.3453,1,2,3,5,9,25,0.043,1.0223,43.071,1.0209,7.5261,1.0904,-0.5388,1.0904,0.166,1.0904,NA,1,0.1982,0.5643,0.0653,2.5092
2025-02-19,09:30:00,50.395,0.0667,1,19.1419,1,1.9252,1,-0.9584,1,0.0425,1,NA,3,-0,-0,NA,17.5886,413.1607,414.6272,0.2,0,150.5684,3.5369,3.5494,0.1,1,NA,NA,NA,NA,0,266.8953,266.596,95261.2385,1.2432,1006.9772,0.0233,0.0028,0.0027,336.6402,373.5718,0.0022,90.1139,36.9316,265.2134,0.6096,2.6084,186.294,0.2317,0.2236,-54.6529,-0.0531,9.9427,0.066,81.121,-12.3104,27.8462,69.341,105.7494,148.3151,222.203,0.0655,1.0187,18.9095,1.0186,1.7694,1.0881,-0.8808,1.0881,0.039,1.0881,NA,1,0.2282,0.171,0.0481,1.1514
2025-02-19,10:00:00,50.416,0.1021,1,26.3023,1,0.814,1,-0.0877,1,0.018,1,NA,3,0,0,NA,17.5705,412.7329,414.1981,0.1,1,150.5928,3.5374,3.55,0.1,1,NA,NA,NA,NA,0,266.9477,266.6484,95190.3998,1.242,1006.978,0.0233,0.0012,0.0027,336.4418,375.0755,0.0022,89.6998,38.6337,265.2058,0.9552,3.7505,172.659,0.2868,0.3058,-75.3963,-0.0385,32.3116,0.0733,84.552,-12.8311,29.024,72.2738,110.2221,154.588,231.601,0.1008,1.0134,25.9744,1.0154,0.7496,1.086,-0.0808,1.086,0.0165,1.086,NA,1,0.4362,0.1091,0.0664,2.3277
2025-02-19,10:30:00,50.437,0.1214,1,28.3746,1,3.7422,1,-0.438,1,0.0826,1,NA,3,-0,-0,NA,17.5916,413.4285,414.8591,0,0,146.7273,3.4483,3.4602,0.1,1,NA,NA,NA,NA,0,266.9362,266.6444,95190.3998,1.2421,1006.9297,0.0233,0.0053,0.0027,327.9741,374.9613,0.0021,87.4688,46.9871,264.878,1.0402,5.1619,173.6879,0.3126,0.433,-90.5365,-0.032,7.5823,0.0726,91.4107,-13.8719,31.3783,78.1365,119.163,167.1278,250.388,0.1199,1.0127,28.1762,1.0149,3.4458,1.086,-0.4033,1.086,0.076,1.086,NA,1,0.6642,0.1368,0.0649,12.9332
2025-02-19,11:00:00,50.458,0.0881,1,24.5693,1,1.23,1,0.036,1,0.0271,1,NA,3,0,0,NA,17.5828,413.7163,415.1868,-0.2,0,150.5213,3.5417,3.5543,0.1,1,NA,NA,NA,NA,0,267.0472,266.7474,95320.5048,1.2433,1006.9813,0.0233,0.0018,0.0027,337.3075,377.9337,0.0022,89.2504,40.6262,265.2389,0.8503,3.5123,177.8364,0.2662,0.3093,-64.6414,-0.0449,19.9749,0.0737,81.4926,-12.3668,27.9738,69.6587,106.2339,148.9945,223.2209,0.0868,1.0146,24.2702,1.0161,1.1324,1.0862,0.0331,1.0862,0.025,1.0862,NA,1,0.3991,0.1567,0.0627,8.7203
2025-02-19,11:30:00,50.479,0.0623,1,24.7006,1,0.3372,1,-0.2816,1,0.0074,1,NA,3,-0,-0,NA,17.5917,414.5836,416.0874,0.1,0,153.3623,3.6143,3.6274,0.1,1,NA,NA,NA,NA,0,267.2538,266.9477,95320.5048,1.2423,1007.0226,0.0233,5e-4,0.0028,344.2126,383.7731,0.0022,89.6917,39.5605,265.5001,0.6675,2.7628,171.4381,0.2239,0.2052,-38.256100000000004,-0.0758,73.2467,0.0882,81.1457,-12.3142,27.8547,69.3621,105.7816,148.3602,222.2706,0.0612,1.0174,24.3127,1.0178,0.3101,1.0874,-0.259,1.0874,0.0068,1.0874,NA,1,0.2672,0.0983,0.0449,0.0965
2025-02-19,12:00:00,50.499,0.103,1,24.9062,1,0.1994,2,-0.5776,1,0.0044,2,NA,3,-0,-0,NA,17.5873,414.4931,416.0032,-0.1,0,154.0241,3.63,3.6432,0.1,1,NA,NA,NA,NA,0,267.1378,266.8304,95184.5957,1.2411,1007.0299,0.0233,3e-4,0.0028,345.2155,380.3449,0.0023,90.7638,35.1294,265.5377,1.0174,4.4342,174.1703,0.2881,0.302,-80.7241,-0.0359,124.9354,0.0692,85.4387,-12.9657,29.3283,73.0317,111.378,156.2092,234.0298,0.1017,1.0129,24.5758,1.015,0.1836,1.086,-0.5319,1.086,0.0041,1.086,NA,1,0.4373,0.1014,0.0653,0.0953
2025-02-19,12:30:00,50.52,0.1131,1,24.5989,1,0.6285,1,0.0402,1,0.0139,1,NA,3,0,0,NA,17.5753,413.5919,415.0616,0.3,0,150.4629,3.5408,3.5534,0.1,1,NA,NA,NA,NA,0,266.9402,266.6405,95111.4941,1.241,1006.9797,0.0233,9e-4,0.0027,336.481,374.8496,0.0022,89.7643,38.3686,265.2073,1.254,4.8735,166.9279,0.3019,0.4037,-94.0302,-0.0308,39.141,0.0652,87.8499,-13.3316,30.156,75.0927,114.5212,160.6176,240.6344,0.1119,1.0112,24.3151,1.0141,0.5784,1.0866,0.037,1.0866,0.0128,1.0866,NA,1,0.6273,0.1133,0.0669,0.0954
2025-02-19,13:00:00,50.541,0.0726,0,31.9408,0,2.9913,0,0.1054,2,0.066,0,NA,3,0,0,NA,17.6111,415.1235,416.6026,-0.2,0,150.6222,3.5504,3.5631,0.1,1,NA,NA,NA,NA,0,266.9165,266.6161,95111.4941,1.2411,1006.9847,0.0233,0.0043,0.0027,337.3966,374.1471,0.0022,90.1775,36.7505,265.2423,0.7993,4.3016,166.1001,0.2419,0.3552,-37.2463,-0.0779,10.678,0.1056,75.4949,-11.4566,25.915,64.5319,98.4152,138.0287,206.7922,0.0715,1.0153,31.6091,1.0165,2.7534,1.0864,0.097,1.0864,0.0607,1.0864,NA,1,0.4975,0.1503,0.0627,0.095
2025-02-19,13:30:00,50.562,0.0909,1,20.8554,1,1.024,1,-0.1212,1,0.0226,1,NA,3,0,0,NA,17.5959,414.7241,416.1878,0.1,1,149.2167,3.5169,3.5294,0.1,1,NA,NA,NA,NA,0,266.8332,266.5357,95182.2741,1.2425,1006.9658,0.0233,0.0015,0.0027,334.4664,371.8467,0.0022,89.9474,37.3803,265.13,1.2209,4.5063,168.8808,0.2705,0.365,-79.7937,-0.0363,20.3666,0.0616,86.7112,-13.1588,29.7651,74.1194,113.0368,158.5357,237.5153,0.0899,1.0114,20.6373,1.0142,0.9425,1.0865,-0.1115,1.0865,0.0208,1.0865,NA,1,0.5792,0.0954,0.0555,0.0952
2025-02-19,14:00:00,50.583,0.095,1,25.959,1,1.8674,1,-0.1498,1,0.0412,1,NA,3,-0,-0,NA,17.5918,414.5624,416.0199,-0.2,0,148.6671,3.5034,3.5158,0.1,1,NA,NA,NA,NA,0,266.7905,266.4942,95182.2741,1.2427,1006.9581,0.0233,0.0027,0.0027,333.1841,370.6636,0.0022,89.8885,37.4796,265.0806,1.073,4.0531,176.9797,0.2765,0.3513,-68.4644,-0.0424,13.9008,0.075,81.3637,-12.3473,27.9295,69.5485,106.0658,148.7588,222.8678,0.0938,1.0124,25.7035,1.0148,1.7195,1.0861,-0.1379,1.0861,0.0379,1.0861,NA,1,0.5036,0.1311,0.0679,0.0953
2025-02-19,14:30:00,50.604,0.1405,1,30.4114,1,2.7238,1,-0.296,1,0.0601,1,NA,3,-0,-0,NA,17.5993,415.3861,416.8561,0.1,1,149.4045,3.5263,3.5388,0.1,1,NA,NA,NA,NA,0,266.9181,266.6197,95217.1033,1.2425,1006.9717,0.0233,0.0039,0.0027,335.4785,374.2513,0.0022,89.6399,38.7729,265.1689,1.1683,3.8249,178.3769,0.3363,0.4715,-105.1741,-0.0276,11.165,0.0723,83.4962,-12.6709,28.6615,71.3713,108.8457,152.6576,228.7089,0.1389,1.0117,30.1502,1.0144,2.5074,1.0863,-0.2725,1.0863,0.0553,1.0863,NA,1,0.5779,0.271,0.0942,0.096
2025-02-19,15:00:00,50.624,0.1275,1,32.1821,1,2.061,1,-0.0306,2,0.0455,1,NA,3,0,0,NA,17.5811,416.2638,417.7681,0.1,1,152.0756,3.6007,3.6137,0.1,1,NA,NA,NA,NA,0,267.4081,267.1028,95332.1299,1.2417,1007.0168,0.0233,0.0029,0.0028,342.959,388.3538,0.0022,88.311,45.3948,265.4531,1.2329,4.8818,164.7673,0.3204,0.5136,-86.0276,-0.0337,15.6149,0.0803,85.1898,-12.9279,29.2429,72.8189,111.0535,155.7541,233.348,0.126,1.0113,31.8719,1.0142,1.8969,1.0865,-0.0281,1.0865,0.0419,1.0865,NA,1,0.7597,0.1861,0.0813,0.0965
2025-02-19,15:30:00,50.645,0.1034,1,27.6658,1,0.5761,2,0.0495,2,0.0127,2,NA,3,0,0,NA,17.5913,416.7617,418.2716,0.2,0,152.3673,3.6098,3.6229,0.1,1,NA,NA,NA,NA,0,267.4504,267.1444,95332.1299,1.2415,1007.0221,0.0233,8e-4,0.0028,343.8275,389.5886,0.0022,88.254,45.7611,265.4857,1.2643,4.7372,166.0052,0.2886,0.3938,-73.1101,-0.0397,48.0241,0.0767,80.3721,-12.1968,27.5891,68.7009,104.7732,146.9458,220.1516,0.1022,1.0112,27.3415,1.0141,0.5301,1.0867,0.0456,1.0867,0.0117,1.0867,NA,1,0.5833,0.128,0.0763,0.0959
2025-02-19,16:00:00,50.666,0.0707,1,29.2328,1,4.838,1,-0.4158,1,0.1068,1,NA,3,0,0,NA,17.5896,417.1378,418.6811,0.1,1,155.4303,3.686,3.6997,0.1,1,NA,NA,NA,NA,0,267.6703,267.3575,95109.1744,1.2376,1007.0655,0.0234,0.0069,0.0028,350.2594,395.9763,0.0023,88.4546,45.7169,265.7251,0.6816,3.6063,169.1254,0.239,0.2986,-39.2635,-0.0739,6.0424,0.0981,82.7809,-12.5623,28.416,70.7599,107.9133,151.3499,226.7497,0.0695,1.0172,29.0028,1.0177,4.4499,1.0872,-0.3824,1.0872,0.0982,1.0872,NA,1,0.4453,0.1031,0.0486,0.0953
2025-02-19,16:30:00,50.687,0.1136,1,16.6144,1,2.6506,1,-2.124,1,0.0585,1,NA,3,0,0,NA,17.6126,416.726,418.2351,0.1,1,152.495,3.6081,3.6212,0.1,1,NA,NA,NA,NA,0,267.3821,267.0762,95109.1744,1.2389,1007.0205,0.0234,0.0038,0.0028,342.8663,387.5654,0.0022,88.4667,44.6991,265.4496,1.0438,3.8942,170.6698,0.3027,0.3243,-140.3619,-0.0207,6.2682,0.044,86.2967,-13.0959,29.6228,73.7651,112.4964,157.7778,236.3799,0.1121,1.0126,16.5228,1.0149,2.4407,1.086,-1.9558,1.086,0.053900000000000003,1.086,NA,1,0.4447,0.1336,0.0703,0.0951
2025-02-19,17:00:00,50.708,0.1081,1,20.0799,1,2.8575,1,-0.3127,1,0.0631,1,NA,3,0,0,NA,17.6083,415.8661,417.3461,0.2,0,150.1502,3.5462,3.5588,0.1,1,NA,NA,NA,NA,0,267.1546,266.8543,95164.8643,1.2407,1006.9848,0.0233,0.0041,0.0027,337.1832,381.0413,0.0022,88.49,43.858,265.2341,1.0388,4.1494,170.4041,0.2951,0.352,-107.6068,-0.0269,7.027,0.0545,85.9039,-13.0362,29.488,73.4293,111.9844,157.0597,235.304,0.1067,1.0127,19.9506,1.0149,2.6312,1.086,-0.2879,1.086,0.0581,1.086,NA,1,0.4811,0.1553,0.0676,0.0952
2025-02-19,17:30:00,50.729,0.0731,1,13.3645,1,1.0825,1,-0.1442,1,0.0239,1,NA,3,0,0,NA,17.6309,416.0282,417.4788,-0.2,0,147.2517,3.4746,3.4867,0.1,1,NA,NA,NA,NA,0,267.1212,266.8269,95239.1683,1.2419,1006.9458,0.0233,0.0015,0.0027,330.6442,380.2441,0.0022,86.9558,49.6,264.9822,1.0166,4.3822,168.9191,0.2426,0.2581,-89.8889,-0.0323,12.3458,0.0441,83.9205,-12.7353,28.8072,71.7339,109.3988,153.4333,229.8711,0.0722,1.0129,13.2356,1.015,0.9968,1.086,-0.1328,1.086,0.022,1.086,NA,1,0.3892,0.0785,0.0484,0.0949
2025-02-19,18:00:00,50.749,0.0714,1,16.4895,1,2.2179,1,-0.0455,1,0.0489,1,NA,3,-0,-0,NA,17.6465,416.3435,417.8106,0.2,0,148.8206,3.5112,3.5236,0.1,1,NA,NA,NA,NA,0,267.0271,266.7298,95239.1683,1.2423,1006.9646,0.0233,0.0032,0.0027,334.1221,377.4253,0.0022,88.5267,43.3032,265.1167,0.7994,2.8223,175.5963,0.2398,0.2095,-70.3529,-0.0412,7.4346,0.055,86.9886,-13.2009,29.8604,74.3566,113.3985,159.043,238.2754,0.0704,1.0153,16.352,1.0165,2.0416,1.0864,-0.0419,1.0864,0.045,1.0864,NA,1,0.2639,0.1118,0.0432,0.0952
2025-02-19,18:30:00,50.77,0.0599,1,18.0932,0,-0.3139,2,0.1164,1,-0.0069,2,NA,3,0,0,NA,17.6611,416.5194,418.0041,0,0,150.6145,3.5521,3.5647,0.1,1,NA,NA,NA,NA,0,266.9112,266.6106,95255.4301,1.243,1006.9856,0.0233,-4e-4,0.0027,338.0648,373.99,0.0022,90.3941,35.9252,265.2677,0.6169,2.5306,189.4129,0.2196,0.1867,-49.2383,-0.0589,-57.6343,0.0658,74.6873,-11.3341,25.6377,63.8416,97.3625,136.5523,204.5802,0.0589,1.0185,17.7685,1.0185,-0.2886,1.088,0.107,1.088,-0.0064,1.088,NA,1,0.142,0.1783,0.0531,0.0954
2025-02-19,19:00:00,50.791,0.04,1,19.5993,1,1.8121,1,0.0241,2,0.04,1,NA,3,0,0,NA,17.6778,416.8846,418.3716,0.1,1,150.7241,3.5544,3.5671,0.1,1,NA,NA,NA,NA,0,266.8545,266.5538,95255.4301,1.2433,1006.9863,0.0233,0.0026,0.0027,338.2883,372.3631,0.0022,90.8491,34.0747,265.2763,0.6138,2.0284,175.6927,0.1793,0.1136,-24.7406,-0.1172,10.8156,0.0873,4.2255,2,3,6,10,18,49,0.0392,1.0186,19.3547,1.0186,1.6656,1.088,0.0221,1.088,0.0367,1.088,NA,1,0.1486,0.0465,0.0321,0.0956
2025-02-19,19:30:00,50.812,0.0265,1,18.0675,1,0.9082,1,0.0478,1,0.02,1,NA,3,0,0,NA,17.6674,416.6868,418.1834,0.1,1,151.7346,3.5787,3.5915,0.1,1,NA,NA,NA,NA,0,266.7486,266.446,95110.3342,1.2419,1006.9983,0.0233,0.0013,0.0028,340.0727,369.2923,0.0022,92.0877,29.2196,265.3441,0.5419,1.9909,163.4412,0.1461,0.0752,-14.5148,-0.1998,19.8935,0.0989,4.6768,2,4,7,11,18,48,0.026,1.0204,17.7829,1.0198,0.8339,1.0892,0.0439,1.0892,0.0184,1.0892,NA,1,0.1014,0.0308,0.0183,0.0958
2025-02-19,20:00:00,50.833,0.0382,1,18.9179,1,1.1645,1,0.0447,1,0.0257,1,NA,3,0,0,NA,17.6878,417.0816,418.5684,0.1,1,150.6357,3.552,3.5647,0.1,1,NA,NA,NA,NA,0,266.6442,266.3439,95135.8551,1.2427,1006.9829,0.0233,0.0017,0.0027,337.6338,366.4068,0.0022,92.1473,28.773,265.2513,0.5715,2.1152,174.5662,0.1752,0.1331,-23.9006,-0.1213,16.2458,0.0863,3.8551,2,3,6,9,16,45,0.0374,1.0196,18.6401,1.0192,1.0697,1.0886,0.0411,1.0886,0.0236,1.0886,NA,1,0.15,0.0848,0.0315,0.0969
2025-02-19,20:30:00,50.854,0.0441,1,23.0545,0,0.4859,1,0.0045,2,0.0107,1,NA,3,-0,-0,NA,17.6927,417.2001,418.6927,0.1,1,151.1845,3.565,3.5777,0.1,1,NA,NA,NA,NA,0,266.5865,266.2853,95135.8551,1.243,1006.9894,0.0233,7e-4,0.0028,338.8652,364.7571,0.0022,92.9016,25.8919,265.2982,0.5143,2.1777,184.7651,0.1884,0.1106,-24.3818,-0.1189,47.4493,0.0978,2.7463,1,2,4,7,12,33,0.0432,1.0213,22.6453,1.0203,0.4459,1.0897,0.0041,1.0897,0.0098,1.0897,NA,1,0.1134,0.0673,0.0404,0.2097
2025-02-19,21:00:00,50.874,0.0115,1,25.3378,0,2.2837,1,-0.086,0,0.0504,1,NA,3,-0,-0,NA,17.6788,417.143,418.649,0.3,0,152.4553,3.5973,3.6103,0.1,1,NA,NA,NA,NA,0,266.6546,266.3506,95065.1096,1.2418,1007.0075,0.0233,0.0033,0.0028,341.6775,366.5933,0.0022,93.2034,24.9159,265.4048,0.3069,1.3994,149.7264,0.0963,0.0482,-2.9589,-0.9801,11.0949,0.2105,2.6567,1,2,4,6,9,23,0.0112,1.032,24.8051,1.0273,2.0805,1.0977,-0.0783,1.0977,0.0459,1.0977,NA,1,0.0469,0.033,0.0165,0.2905
2025-02-19,21:30:00,50.895,0.0247,0,28.6208,0,2.7609,1,0.0469,0,0.0609,1,NA,3,0,0,NA,17.6797,417.8178,419.3663,0.1,1,156.2395,3.6923,3.706,0.1,1,NA,NA,NA,NA,0,267.1147,266.802,95065.1096,1.2396,1007.0634,0.0234,0.0039,0.0028,350.6959,379.5184,0.0023,92.4055,28.8225,265.7413,0.3516,2.6725,285.5833,0.1413,0.3228,-8.2813,-0.3502,10.3664,0.1623,2.0618,1,2,3,5,8,20,0.0241,1.0287,28.0883,1.0252,2.521,1.0952,0.0429,1.0952,0.0556,1.0952,NA,1,0.3909,0.2158,0.0389,0.4414
2025-02-19,22:00:00,50.916,0.0365,1,12.1149,1,0.0422,1,0.0254,2,9e-4,1,NA,3,-0,-0,NA,17.6872,417.4917,418.9919,0.3,0,151.6825,3.5803,3.5932,0.1,1,NA,NA,NA,NA,0,266.5562,266.2537,95166.0249,1.2435,1006.9974,0.0233,1e-4,0.0028,340.4299,363.8704,0.0022,93.558,23.4406,265.3576,0.7802,1.9742,165.6087,0.1713,0.1021,-34.859,-0.0832,287.3591,0.0565,7.1249,3,6,11,17,30,84,0.0359,1.0155,11.9324,1.0166,0.0388,1.0865,0.0234,1.0865,9e-4,1.0865,NA,1,0.1518,0.032,0.0203,0.3025
2025-02-19,22:30:00,50.937,0.0293,1,12.0916,1,0.3724,2,-0.0563,2,0.0082,2,NA,3,0,0,NA,17.6641,416.6487,418.1348,0.1,1,150.679,3.5541,3.5668,0.1,1,NA,NA,NA,NA,0,266.5139,266.2137,95179.9526,1.2439,1006.9828,0.0233,5e-4,0.0028,337.9897,362.7526,0.0022,93.1736,24.7629,265.2649,0.6611,1.9894,162.3303,0.1534,0.0966,-25.119,-0.1155,32.4677,0.0629,6.3794,3,5,9,15,26,71,0.0288,1.0176,11.9108,1.0179,0.3425,1.0874,-0.0518,1.0874,0.0076,1.0874,NA,1,0.1243,0.0491,0.0197,0.3989
2025-02-19,23:00:00,50.958,0.0322,1,13.4761,1,-0.11,2,0.0312,1,-0.0024,2,NA,3,0,0,NA,17.6583,416.5886,418.0759,-0.1,0,150.7976,3.5576,3.5703,-0.6,0,NA,NA,NA,NA,0,266.4494,266.1489,95179.9526,1.2442,1006.9841,0.0233,-2e-4,0.0028,338.3168,360.9471,0.0022,93.7303,22.6302,265.2773,0.5949,1.8678,172.1088,0.1609,0.0939,-26.0153,-0.1115,-122.5611,0.0668,4.8726,2,4,7,12,20,56,0.0316,1.019,13.2362,1.0189,-0.101,1.0883,0.0286,1.0883,-0.0022,1.0883,NA,1,0.1221,0.0456,0.02,0.3185
2025-02-19,23:30:00,50.979,0.028,1,17.2644,1,0.7305,1,-0.3858,1,0.0161,1,NA,3,-0,-0,NA,17.6616,416.9173,418.412,0.1,1,151.3307,3.5723,3.5851,0.1,1,NA,NA,NA,NA,0,266.5026,266.2008,94993.2583,1.2415,1006.9925,0.0233,0.001,0.0028,339.0507,362.3928,0.0022,93.5589,23.3421,265.3053,0.4978,1.8075,171.6672,0.1501,0.0904,-16.4445,-0.1764,23.6339,0.092,3.8674,2,3,6,9,16,41,0.0274,1.0218,16.9704,1.0207,0.6701,1.0901,-0.3539,1.0901,0.0148,1.0901,NA,1,0.1036,0.0545,0.0226,0.4615
2025-02-20,00:00:00,51,0.0134,1,13.1235,0,0.1132,2,-0.0182,2,0.0025,2,NA,3,-0,-0,NA,17.6758,417.4887,418.9919,0.1,1,151.8887,3.5875,3.6004,0.1,1,NA,NA,NA,NA,0,266.5597,266.2566,94993.2583,1.2413,1007.0013,0.0233,2e-4,0.0028,340.4913,363.9525,0.0022,93.5538,23.4612,265.3599,0.4604,1.3819,157.3099,0.1038,0.0594,-7.1521,-0.4055,115.9492,0.1012,5.7153,3,5,8,12,20,50,0.0131,1.0232,12.8668,1.0216,0.1037,1.091,-0.0167,1.091,0.0023,1.091,NA,1,0.0591,0.0449,0.0149,0.3472
