"TOA5","8321","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20210628.CR6","65065","FCRWaterLevel"
"TIMESTAMP","RECORD","Lvl_psi","wtr_pt_9"
"TS","RN","psi","deg C"
"","","Smp","Smp"
"2021-07-05 19:50:00",1043,12.96521,9.623479
"2021-07-05 20:00:00",1044,12.96533,9.62802
"2021-07-05 20:10:00",1045,12.96523,9.63445
"2021-07-05 20:20:00",1046,12.9649,9.719088
"2021-07-05 20:30:00",1047,12.9648,9.786707
"2021-07-05 20:40:00",1048,12.96506,9.800204
"2021-07-05 20:50:00",1049,12.96547,9.797313
"2021-07-05 21:00:00",1050,12.96491,9.837506
"2021-07-05 21:10:00",1051,12.96501,9.839053
"2021-07-05 21:20:00",1052,12.96488,9.843135
"2021-07-05 21:30:00",1053,12.96551,9.852906
"2021-07-05 21:40:00",1054,12.96624,9.897783
"2021-07-05 21:50:00",1055,12.96687,9.843945
"2021-07-05 22:00:00",1056,12.96661,9.829091
"2021-07-05 22:10:00",1057,12.96816,9.788053
"2021-07-05 22:20:00",1058,12.96817,9.798857
"2021-07-05 22:30:00",1059,12.96841,9.807224
"2021-07-05 22:40:00",1060,12.96834,9.728354
"2021-07-05 22:50:00",1061,12.96995,9.749047
"2021-07-05 23:00:00",1062,12.96983,9.786958
"2021-07-05 23:10:00",1063,12.9697,9.793599
"2021-07-05 23:20:00",1064,12.97,9.742602
"2021-07-05 23:30:00",1065,12.97043,9.708575
"2021-07-05 23:40:00",1066,12.97028,9.679493
"2021-07-05 23:50:00",1067,12.96951,9.663738
"2021-07-06 00:00:00",1068,12.96886,9.673014
"2021-07-06 00:10:00",1069,12.96839,9.691992
"2021-07-06 00:20:00",1070,12.96727,9.817138
"2021-07-06 00:30:00",1071,12.96792,9.839665
"2021-07-06 00:40:00",1072,12.96756,9.883936
"2021-07-06 00:50:00",1073,12.96795,9.856884
"2021-07-06 01:00:00",1074,12.96751,9.83168
"2021-07-06 01:10:00",1075,12.96836,9.812595
"2021-07-06 01:20:00",1076,12.96823,9.768828
"2021-07-06 01:30:00",1077,12.96848,9.693011
"2021-07-06 01:40:00",1078,12.96703,9.676816
"2021-07-06 01:50:00",1079,12.96647,9.66759
"2021-07-06 02:00:00",1080,12.96533,9.649472
"2021-07-06 02:10:00",1081,12.96558,9.62405
"2021-07-06 02:20:00",1082,12.9653,9.617534
"2021-07-06 02:30:00",1083,12.96518,9.614508
"2021-07-06 02:40:00",1084,12.96368,9.644605
"2021-07-06 02:50:00",1085,12.96291,9.739503
"2021-07-06 03:00:00",1086,12.96258,9.772342
"2021-07-06 03:10:00",1087,12.96223,9.773777
"2021-07-06 03:20:00",1088,12.9623,9.770047
"2021-07-06 03:30:00",1089,12.96095,9.751358
"2021-07-06 03:40:00",1090,12.96141,9.741867
"2021-07-06 03:50:00",1091,12.96023,9.747562
"2021-07-06 04:00:00",1092,12.96076,9.739915
"2021-07-06 04:10:00",1093,12.96017,9.709415
"2021-07-06 04:20:00",1094,12.96052,9.687545
"2021-07-06 04:30:00",1095,12.96134,9.679618
"2021-07-06 04:40:00",1096,12.9618,9.693206
"2021-07-06 04:50:00",1097,12.96367,9.722075
"2021-07-06 05:00:00",1098,12.96273,9.754867
"2021-07-06 05:10:00",1099,12.96247,9.75202
"2021-07-06 05:20:00",1100,12.96225,9.69369
"2021-07-06 05:30:00",1101,12.96167,9.688777
"2021-07-06 05:40:00",1102,12.96252,9.685599
"2021-07-06 05:50:00",1103,12.96153,9.690136
"2021-07-06 06:00:00",1104,12.96134,9.758022
"2021-07-06 06:10:00",1105,12.95953,9.738411
"2021-07-06 06:20:00",1106,12.95934,9.829253
"2021-07-06 06:30:00",1107,12.95745,9.793257
"2021-07-06 06:40:00",1108,12.95753,9.738966
"2021-07-06 06:50:00",1109,12.95699,9.77184
"2021-07-06 07:00:00",1110,12.95706,9.841714
"2021-07-06 07:10:00",1111,12.95361,9.853355
"2021-07-06 07:20:00",1112,12.95531,9.780662
"2021-07-06 07:30:00",1113,12.95094,9.86783
"2021-07-06 07:40:00",1114,12.95289,9.84632
"2021-07-06 07:50:00",1115,12.95281,9.769562
"2021-07-06 08:00:00",1116,12.95231,9.765029
"2021-07-06 08:10:00",1117,12.95128,9.807314
"2021-07-06 08:20:00",1118,12.95125,9.899785
"2021-07-06 08:30:00",1119,12.94862,9.890695
"2021-07-06 08:40:00",1120,12.95141,9.864138
"2021-07-06 08:50:00",1121,12.95201,9.813026
"2021-07-06 09:00:00",1122,12.95286,9.834071
"2021-07-06 09:10:00",1123,12.95233,9.844198
"2021-07-06 09:20:00",1124,12.95197,9.823986
"2021-07-06 09:30:00",1125,12.95106,9.815128
"2021-07-06 09:40:00",1126,12.95173,9.878872
"2021-07-06 09:50:00",1127,12.953,9.889741
"2021-07-06 10:00:00",1128,12.9536,9.853032
"2021-07-06 10:10:00",1129,12.95453,9.842596
"2021-07-06 10:20:00",1130,12.95564,9.808626
"2021-07-06 10:30:00",1131,12.9549,9.836426
"2021-07-06 10:40:00",1132,12.95638,9.76752
"2021-07-06 10:50:00",1133,12.95709,9.746003
"2021-07-06 11:00:00",1134,12.95661,9.792218
"2021-07-06 11:10:00",1135,12.95721,9.836374
"2021-07-06 11:20:00",1136,12.95823,9.836013
"2021-07-06 11:30:00",1137,12.95931,9.882658
"2021-07-06 11:40:00",1138,12.95739,9.879286
"2021-07-06 11:50:00",1139,12.95681,9.858125
"2021-07-06 12:00:00",1140,12.9568,9.830438
"2021-07-06 12:10:00",1141,12.95541,9.802162
"2021-07-06 12:20:00",1142,12.9555,9.768075
"2021-07-06 12:30:00",1143,12.95533,9.725401
"2021-07-06 12:40:00",1144,12.95499,9.745591
"2021-07-06 12:50:00",1145,12.95415,9.735548
"2021-07-06 13:00:00",1146,12.95334,9.810602
"2021-07-06 13:10:00",1147,12.95361,9.82253
"2021-07-06 13:20:00",1148,12.95317,9.835311
"2021-07-06 13:30:00",1149,12.95066,9.839053
"2021-07-06 13:40:00",1150,12.95209,9.823644
"2021-07-06 13:50:00",1151,12.95311,9.800078
"2021-07-06 14:00:00",1152,12.95353,9.794622
"2021-07-06 14:10:00",1153,12.95364,9.804225
"2021-07-06 14:20:00",1154,12.95292,9.814554
"2021-07-06 14:30:00",1155,12.95138,9.823142
"2021-07-06 14:40:00",1156,12.95069,9.823374
"2021-07-06 14:50:00",1157,12.95019,9.848101
"2021-07-06 15:00:00",1158,12.95153,9.839196
"2021-07-06 15:10:00",1159,12.95263,9.848929
"2021-07-06 15:20:00",1160,12.95106,9.849721
"2021-07-06 15:30:00",1161,12.94962,9.816224
"2021-07-06 15:40:00",1162,12.94767,9.726655
"2021-07-06 15:50:00",1163,12.94845,9.62647
"2021-07-06 16:00:00",1164,12.95013,9.692886
"2021-07-06 16:10:00",1165,12.94964,9.750085
"2021-07-06 16:20:00",1166,12.95041,9.829398
"2021-07-06 16:30:00",1167,12.94754,9.8267
"2021-07-06 16:40:00",1168,12.94842,9.814642
"2021-07-06 16:50:00",1169,12.94911,9.818757
"2021-07-06 17:00:00",1170,12.95022,9.714278
"2021-07-06 17:10:00",1171,12.9518,9.643322
"2021-07-06 17:20:00",1172,12.95086,9.707144
"2021-07-06 17:30:00",1173,12.95042,9.816331
"2021-07-06 17:40:00",1174,12.95123,9.796434
"2021-07-06 17:50:00",1175,12.94989,9.797799
"2021-07-06 18:00:00",1176,12.95174,9.794747
"2021-07-06 18:10:00",1177,12.95216,9.762734
"2021-07-06 18:20:00",1178,12.95263,9.750695
"2021-07-06 18:30:00",1179,12.95396,9.78983
"2021-07-06 18:40:00",1180,12.95341,9.705858
"2021-07-06 18:50:00",1181,12.95404,9.694476
"2021-07-06 19:00:00",1182,12.95423,9.674066
"2021-07-06 19:10:00",1183,12.95441,9.768936
"2021-07-06 19:20:00",1184,12.95405,9.791462
"2021-07-06 19:30:00",1185,12.95334,9.709934
"2021-07-06 19:40:00",1186,12.9527,9.724776
"2021-07-06 19:50:00",1187,12.95131,9.736389
"2021-07-06 20:00:00",1188,12.95022,9.748098
"2021-07-06 20:10:00",1189,12.94974,9.782778
"2021-07-06 20:20:00",1190,12.94895,9.819583
"2021-07-06 20:30:00",1191,12.94834,9.731968
"2021-07-06 20:40:00",1192,12.94825,9.73791
"2021-07-06 20:50:00",1193,12.94714,9.66445
"2021-07-06 21:00:00",1194,12.94699,9.660954
"2021-07-06 21:10:00",1195,12.94534,9.775677
"2021-07-06 21:20:00",1196,12.9448,9.816294
"2021-07-06 21:30:00",1197,12.94504,9.804207
"2021-07-06 21:40:00",1198,12.94431,9.762162
"2021-07-06 21:50:00",1199,12.94381,9.77869
"2021-07-06 22:00:00",1200,12.94425,9.837846
"2021-07-06 22:10:00",1201,12.94406,9.852563
"2021-07-06 22:20:00",1202,12.94415,9.757897
"2021-07-06 22:30:00",1203,12.94389,9.755029
"2021-07-06 22:40:00",1204,12.94456,9.737606
"2021-07-06 22:50:00",1205,12.94449,9.706769
"2021-07-06 23:00:00",1206,12.94491,9.683726
"2021-07-06 23:10:00",1207,12.94429,9.704856
"2021-07-06 23:20:00",1208,12.94461,9.776483
"2021-07-06 23:30:00",1209,12.94468,9.800275
"2021-07-06 23:40:00",1210,12.94456,9.833244
"2021-07-06 23:50:00",1211,12.9449,9.82316
"2021-07-07 00:00:00",1212,12.94568,9.833532
"2021-07-07 00:10:00",1213,12.94519,9.831014
"2021-07-07 00:20:00",1214,12.94651,9.836643
"2021-07-07 00:30:00",1215,12.94643,9.832021
"2021-07-07 00:40:00",1216,12.94745,9.785272
"2021-07-07 00:50:00",1217,12.94897,9.692207
"2021-07-07 01:00:00",1218,12.94881,9.664699
"2021-07-07 01:10:00",1219,12.94898,9.649882
"2021-07-07 01:20:00",1220,12.94947,9.649347
"2021-07-07 01:30:00",1221,12.94867,9.648527
"2021-07-07 01:40:00",1222,12.95052,9.64965
"2021-07-07 01:50:00",1223,12.95064,9.72991
"2021-07-07 02:00:00",1224,12.95133,9.805177
"2021-07-07 02:10:00",1225,12.95154,9.818667
"2021-07-07 02:20:00",1226,12.95272,9.857386
"2021-07-07 02:30:00",1227,12.95074,9.84639
"2021-07-07 02:40:00",1228,12.95175,9.842289
"2021-07-07 02:50:00",1229,12.95233,9.832777
"2021-07-07 03:00:00",1230,12.95422,9.813205
"2021-07-07 03:10:00",1231,12.95522,9.769205
"2021-07-07 03:20:00",1232,12.95338,9.757754
"2021-07-07 03:30:00",1233,12.95373,9.786654
"2021-07-07 03:40:00",1234,12.95349,9.815846
"2021-07-07 03:50:00",1235,12.9558,9.826952
"2021-07-07 04:00:00",1236,12.95518,9.825046
"2021-07-07 04:10:00",1237,12.95728,9.821362
"2021-07-07 04:20:00",1238,12.95698,9.804531
"2021-07-07 04:30:00",1239,12.95628,9.804351
"2021-07-07 04:40:00",1240,12.95803,9.78617
"2021-07-07 04:50:00",1241,12.95734,9.780429
"2021-07-07 05:00:00",1242,12.95834,9.759831
"2021-07-07 05:10:00",1243,12.95921,9.765978
"2021-07-07 05:20:00",1244,12.95928,9.732559
"2021-07-07 05:30:00",1245,12.96062,9.681814
"2021-07-07 05:40:00",1246,12.96025,9.713902
"2021-07-07 05:50:00",1247,12.95923,9.799091
"2021-07-07 06:00:00",1248,12.95914,9.818362
"2021-07-07 06:10:00",1249,12.95966,9.805877
"2021-07-07 06:20:00",1250,12.96032,9.773703
"2021-07-07 06:30:00",1251,12.96241,9.703535
"2021-07-07 06:40:00",1252,12.96263,9.702694
"2021-07-07 06:50:00",1253,12.96143,9.741651
"2021-07-07 07:00:00",1254,12.96197,9.705357
"2021-07-07 07:10:00",1255,12.96259,9.717103
"2021-07-07 07:20:00",1256,12.96066,9.82857
"2021-07-07 07:30:00",1257,12.9615,9.733596
"2021-07-07 07:40:00",1258,12.96402,9.761694
"2021-07-07 07:50:00",1259,12.96352,9.708575
"2021-07-07 08:00:00",1260,12.96239,9.782134
"2021-07-07 08:10:00",1261,12.96313,9.800778
"2021-07-07 08:20:00",1262,12.96296,9.80832
"2021-07-07 08:30:00",1263,12.96329,9.856884
"2021-07-07 08:40:00",1264,12.96439,9.870207
"2021-07-07 08:50:00",1265,12.96429,9.858882
"2021-07-07 09:00:00",1266,12.96408,9.879378
"2021-07-07 09:10:00",1267,12.96449,9.864986
"2021-07-07 09:20:00",1268,12.96377,9.855011
"2021-07-07 09:30:00",1269,12.9646,9.829109
"2021-07-07 09:40:00",1270,12.96546,9.828696
"2021-07-07 09:50:00",1271,12.96654,9.812504
"2021-07-07 10:00:00",1272,12.96596,9.81969
"2021-07-07 10:10:00",1273,12.96617,9.804925
"2021-07-07 10:20:00",1274,12.96631,9.806721
"2021-07-07 10:30:00",1275,12.96565,9.799612
"2021-07-07 10:40:00",1276,12.96646,9.835384
"2021-07-07 10:50:00",1277,12.96638,9.848587
"2021-07-07 11:00:00",1278,12.96593,9.819996
"2021-07-07 11:10:00",1279,12.96371,9.749798
"2021-07-07 11:20:00",1280,12.96204,9.713258
"2021-07-07 11:30:00",1281,12.96065,9.679618
"2021-07-07 11:40:00",1282,12.95916,9.633862
"2021-07-07 11:50:00",1283,12.95791,9.629178
"2021-07-07 12:00:00",1284,12.95658,9.624602
"2021-07-07 12:10:00",1285,12.95529,9.614562
"2021-07-07 12:20:00",1286,12.95373,9.705893
"2021-07-07 12:30:00",1287,12.95285,9.763542
"2021-07-07 12:40:00",1288,12.95219,9.760297
"2021-07-07 12:50:00",1289,12.95225,9.767609
"2021-07-07 13:00:00",1290,12.9519,9.774082
"2021-07-07 13:10:00",1291,12.95096,9.751446
"2021-07-07 13:20:00",1292,12.95223,9.651825
"2021-07-07 13:30:00",1293,12.9484,9.747578
"2021-07-07 13:40:00",1294,12.94949,9.750677
"2021-07-07 13:50:00",1295,12.94752,9.738125
"2021-07-07 14:00:00",1296,12.9491,9.649666
"2021-07-07 14:10:00",1297,12.94795,9.632686
"2021-07-07 14:20:00",1298,12.94765,9.626133
"2021-07-07 14:30:00",1299,12.94781,9.643447
"2021-07-07 14:40:00",1300,12.94666,9.620097
"2021-07-07 14:50:00",1301,12.9476,9.619242
"2021-07-07 15:00:00",1302,12.94741,9.625847
"2021-07-07 15:10:00",1303,12.9468,9.650042
"2021-07-07 15:20:00",1304,12.94693,9.66206
"2021-07-07 15:30:00",1305,12.94536,9.666073
"2021-07-07 15:40:00",1306,12.9459,9.669534
"2021-07-07 15:50:00",1307,12.94643,9.684955
"2021-07-07 16:00:00",1308,12.94596,9.680796
"2021-07-07 16:10:00",1309,12.94504,9.684028
"2021-07-07 16:20:00",1310,12.94507,9.691885
"2021-07-07 16:30:00",1311,12.94403,9.697798
"2021-07-07 16:40:00",1312,12.94382,9.695941
"2021-07-07 16:50:00",1313,12.94247,9.694458
"2021-07-07 17:00:00",1314,12.94099,9.699103
"2021-07-07 17:10:00",1315,12.94063,9.701802
"2021-07-07 17:20:00",1316,12.9393,9.683349
"2021-07-07 17:30:00",1317,12.94183,9.703212
"2021-07-07 17:40:00",1318,12.94131,9.687563
"2021-07-07 17:50:00",1319,12.94004,9.69026
"2021-07-07 18:00:00",1320,12.94151,9.698048
"2021-07-07 18:10:00",1321,12.93932,9.717764
"2021-07-07 18:20:00",1322,12.94059,9.711668
"2021-07-07 18:30:00",1323,12.94138,9.707449
"2021-07-07 18:40:00",1324,12.94188,9.708825
"2021-07-07 18:50:00",1325,12.94185,9.697334
"2021-07-07 19:00:00",1326,12.94156,9.683742
"2021-07-07 19:10:00",1327,12.9424,9.680439
"2021-07-07 19:20:00",1328,12.9401,9.683601
"2021-07-07 19:30:00",1329,12.93877,9.688385
"2021-07-07 19:40:00",1330,12.93737,9.693742
"2021-07-07 19:50:00",1331,12.93635,9.676834
"2021-07-07 20:00:00",1332,12.93461,9.666966
"2021-07-07 20:10:00",1333,12.93258,9.697156
"2021-07-07 20:20:00",1334,12.93129,9.719714
"2021-07-07 20:30:00",1335,12.9317,9.741437
"2021-07-07 20:40:00",1336,12.93095,9.755764
"2021-07-07 20:50:00",1337,12.93026,9.723594
"2021-07-07 21:00:00",1338,12.92914,9.710952
"2021-07-07 21:10:00",1339,12.92836,9.713295
"2021-07-07 21:20:00",1340,12.92796,9.708146
"2021-07-07 21:30:00",1341,12.92688,9.6936
"2021-07-07 21:40:00",1342,12.92717,9.676549
"2021-07-07 21:50:00",1343,12.92551,9.669232
"2021-07-07 22:00:00",1344,12.92597,9.670677
"2021-07-07 22:10:00",1345,12.92363,9.69051
"2021-07-07 22:20:00",1346,12.9241,9.69619
"2021-07-07 22:30:00",1347,12.92239,9.711668
"2021-07-07 22:40:00",1348,12.92293,9.706161
"2021-07-07 22:50:00",1349,12.92328,9.720339
"2021-07-07 23:00:00",1350,12.92336,9.718802
"2021-07-07 23:10:00",1351,12.9239,9.706465
"2021-07-07 23:20:00",1352,12.92342,9.700889
"2021-07-07 23:30:00",1353,12.92219,9.697495
"2021-07-07 23:40:00",1354,12.9226,9.687618
"2021-07-07 23:50:00",1355,12.92295,9.68726
"2021-07-08 00:00:00",1356,12.92384,9.688974
"2021-07-08 00:10:00",1357,12.92481,9.694351
"2021-07-08 00:20:00",1358,12.92468,9.703535
"2021-07-08 00:30:00",1359,12.92586,9.747382
"2021-07-08 00:40:00",1360,12.92544,9.726189
"2021-07-08 00:50:00",1361,12.92722,9.701229
"2021-07-08 01:00:00",1362,12.92627,9.72864
"2021-07-08 01:10:00",1363,12.9266,9.70373
"2021-07-08 01:20:00",1364,12.92745,9.68535
"2021-07-08 01:30:00",1365,12.92792,9.679618
"2021-07-08 01:40:00",1366,12.92795,9.670873
"2021-07-08 01:50:00",1367,12.92703,9.666377
"2021-07-08 02:00:00",1368,12.92609,9.742778
"2021-07-08 02:10:00",1369,12.92418,9.736138
"2021-07-08 02:20:00",1370,12.92337,9.724364
"2021-07-08 02:30:00",1371,12.92277,9.758379
"2021-07-08 02:40:00",1372,12.92207,9.711631
"2021-07-08 02:50:00",1373,12.92176,9.719875
"2021-07-08 03:00:00",1374,12.9206,9.700711
"2021-07-08 03:10:00",1375,12.92071,9.690421
"2021-07-08 03:20:00",1376,12.91973,9.680083
"2021-07-08 03:30:00",1377,12.9193,9.674066
"2021-07-08 03:40:00",1378,12.91825,9.678994
"2021-07-08 03:50:00",1379,12.91861,9.692565
"2021-07-08 04:00:00",1380,12.91879,9.692814
"2021-07-08 04:10:00",1381,12.9179,9.696601
"2021-07-08 04:20:00",1382,12.91657,9.706787
"2021-07-08 04:30:00",1383,12.91687,9.716494
"2021-07-08 04:40:00",1384,12.91608,9.722844
"2021-07-08 04:50:00",1385,12.91554,9.720394
"2021-07-08 05:00:00",1386,12.91593,9.71873
"2021-07-08 05:10:00",1387,12.9154,9.728819
"2021-07-08 05:20:00",1388,12.91515,9.721018
"2021-07-08 05:30:00",1389,12.91533,9.694797
"2021-07-08 05:40:00",1390,12.91548,9.695333
"2021-07-08 05:50:00",1391,12.91429,9.700282
"2021-07-08 06:00:00",1392,12.91493,9.715457
"2021-07-08 06:10:00",1393,12.91511,9.722629
"2021-07-08 06:20:00",1394,12.91452,9.723649
"2021-07-08 06:30:00",1395,12.91535,9.73059
"2021-07-08 06:40:00",1396,12.91544,9.735673
"2021-07-08 06:50:00",1397,12.91645,9.73911
"2021-07-08 07:00:00",1398,12.91612,9.740452
"2021-07-08 07:10:00",1399,12.91709,9.743746
"2021-07-08 07:20:00",1400,12.9174,9.740918
"2021-07-08 07:30:00",1401,12.91851,9.731521
"2021-07-08 07:40:00",1402,12.91978,9.716853
"2021-07-08 07:50:00",1403,12.91912,9.708307
"2021-07-08 08:00:00",1404,12.92021,9.781614
"2021-07-08 08:10:00",1405,12.92012,9.797851
"2021-07-08 08:20:00",1406,12.92098,9.813278
"2021-07-08 08:30:00",1407,12.92081,9.814266
"2021-07-08 08:40:00",1408,12.92199,9.806559
"2021-07-08 08:50:00",1409,12.92364,9.787892
"2021-07-08 09:00:00",1410,12.92362,9.743066
"2021-07-08 09:10:00",1411,12.92433,9.676191
"2021-07-08 09:20:00",1412,12.92311,9.660722
"2021-07-08 09:30:00",1413,12.92096,9.654748
"2021-07-08 09:40:00",1414,12.9198,9.67189
"2021-07-08 09:50:00",1415,12.91974,9.685046
"2021-07-08 10:00:00",1416,12.91848,9.694333
"2021-07-08 10:10:00",1417,12.91742,9.699942
"2021-07-08 10:20:00",1418,12.91456,9.702998
"2021-07-08 10:30:00",1419,12.91592,9.704302
"2021-07-08 10:40:00",1420,12.91171,9.707305
"2021-07-08 10:50:00",1421,12.91072,9.711256
"2021-07-08 11:00:00",1422,12.91235,9.71324
"2021-07-08 11:10:00",1423,12.90983,9.714939
"2021-07-08 11:20:00",1424,12.91025,9.705983
"2021-07-08 11:30:00",1425,12.90857,9.704266
"2021-07-08 11:40:00",1426,12.90471,9.705715
"2021-07-08 11:50:00",1427,12.90468,9.707394
"2021-07-08 12:00:00",1428,12.90485,9.708378
"2021-07-08 12:10:00",1429,12.90779,9.711042
"2021-07-08 12:20:00",1430,12.90836,9.70761
"2021-07-08 12:30:00",1431,12.90702,9.699354
"2021-07-08 12:40:00",1432,12.90583,9.689618
"2021-07-08 12:50:00",1433,12.90458,9.689581
"2021-07-08 13:00:00",1434,12.90404,9.683279
"2021-07-08 13:10:00",1435,12.90463,9.684278
"2021-07-08 13:20:00",1436,12.90456,9.683098
"2021-07-08 13:30:00",1437,12.90396,9.683795
"2021-07-08 13:40:00",1438,12.90438,9.684562
"2021-07-08 13:50:00",1439,12.90234,9.684403
"2021-07-08 14:00:00",1440,12.90208,9.684188
