"TOA5","10344","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_4APR18.CR3","50113","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-01-02 12:54:00",605889,13.4,18.25,0.322,0.01929381,101.5,14.18,56.57,0,3.151,14.56,551.1,14.27,310.4,366.7,291.4,0.026
"2021-01-02 12:55:00",605890,13.4,18.29,0.322,0.01929383,101.5,14.25,57.45,0,2.512,72.85,552.1,14.72,310.6,366.8,291.4,0.027
"2021-01-02 12:56:00",605891,13.4,18.32,0.286,0.01715005,101.5,14.35,55.95,0,2.419,354.5,550.8,15.25,310.7,366.6,291.5,0.028
"2021-01-02 12:57:00",605892,13.4,18.35,0.307,0.01843634,101.5,14.3,55.92,0,1.932,30.29,548.7,16.67,310.6,366.5,291.5,0.03
"2021-01-02 12:58:00",605893,13.4,18.38,0.314,0.0188652,101.5,14.35,56.01,0,2.071,321.9,548.2,16.92,310.8,366.7,291.5,0.031
"2021-01-02 12:59:00",605894,13.4,18.41,0.293,0.01757895,101.5,14.34,56.02,0,2.138,21.04,549.1,15.95,311,366.9,291.5,0.029
"2021-01-02 13:00:00",605895,13.4,18.43,0.314,0.01886516,101.5,14.37,55.41,0,1.65,5.54,549.3,15.1,310.8,367.2,291.6,0.027
"2021-01-02 13:01:00",605896,13.4,18.46,0.329,0.01972267,101.5,14.37,55.41,0,2.891,353.6,549.7,15.44,311.7,368,291.6,0.028
"2021-01-02 13:02:00",605897,13.4,18.48,0.314,0.01886518,101.5,14.3,56.01,0,0.926,104.7,548,14.65,311.4,367.5,291.6,0.027
"2021-01-02 13:03:00",605898,13.39,18.51,0.336,0.02015149,101.5,14.4,55.34,0,0.818,212,547.4,15.19,311.4,367.7,291.6,0.028
"2021-01-02 13:04:00",605899,13.39,18.53,0.343,0.02058031,101.5,14.54,55.55,0,1.341,24.75,548.2,15.53,311.4,368.2,291.7,0.028
"2021-01-02 13:05:00",605900,13.4,18.56,0.343,0.0205803,101.5,14.45,55.38,0,1.744,350.7,548.9,15.27,312.1,368.3,291.7,0.028
"2021-01-02 13:06:00",605901,13.4,18.59,0.343,0.02058022,101.5,14.33,55.57,0,2.561,1.683,547.7,15.4,312.3,368.2,291.7,0.028
"2021-01-02 13:07:00",605902,13.4,18.61,0.329,0.01972272,101.5,14.26,55.11,0,2.334,354.1,548,17.34,312.4,368.2,291.8,0.032
"2021-01-02 13:08:00",605903,13.4,18.64,0.329,0.01972273,101.5,14.28,55.17,0,2.929,339.8,547.7,17.29,313.3,368.7,291.8,0.032
"2021-01-02 13:09:00",605904,13.4,18.66,0.322,0.01929398,101.5,14.35,55.31,0,2.36,4.01,518.6,15.28,313.3,368.9,291.8,0.029
"2021-01-02 13:10:00",605905,13.39,18.68,0.3,0.01800773,101.5,14.41,55.31,0,1.343,17.03,489.5,13.18,313,368.8,291.8,0.027
"2021-01-02 13:11:00",605906,13.39,18.7,0.322,0.01929396,101.5,14.38,55.28,0,1.459,15.93,510.1,14.35,313,368.6,291.8,0.028
"2021-01-02 13:12:00",605907,13.4,18.72,0.336,0.02015143,101.5,14.42,54.91,0,2.236,228.5,498.9,14.11,313.2,368.7,291.9,0.028
"2021-01-02 13:13:00",605908,13.4,18.74,0.336,0.02015145,101.5,14.44,55.19,0,1.722,349.5,504.5,14.52,313.6,369.7,291.9,0.029
"2021-01-02 13:14:00",605909,13.4,18.76,0.314,0.0188652,101.5,14.48,55.37,0,1.597,348.6,511.3,14.77,313.6,369.7,291.9,0.029
"2021-01-02 13:15:00",605910,13.4,18.78,0.314,0.01886521,101.5,14.4,55.23,0,2.911,349.9,530.1,16.13,314.5,369.5,291.9,0.03
"2021-01-02 13:16:00",605911,13.41,18.8,0.336,0.02015149,101.5,14.18,55.37,0,3.185,302.5,534.2,17.24,314.8,370,291.9,0.032
"2021-01-02 13:17:00",605912,13.4,18.81,0.279,0.01672145,101.5,14.29,54.95,0,3.126,310.5,516.9,16.52,315,370.5,292,0.032
"2021-01-02 13:18:00",605913,13.4,18.82,0.279,0.01672146,101.5,14.37,54.61,0,1.081,31.7,468.4,13.91,314.6,370.6,292,0.03
"2021-01-02 13:19:00",605914,13.4,18.83,0.279,0.01672147,101.5,14.42,54.81,0,1.772,45.89,439.7,12.82,314.8,370.9,292,0.029
"2021-01-02 13:20:00",605915,13.4,18.84,0.286,0.01715022,101.5,14.43,54.94,0,3.041,330.2,442.9,13.31,315,370.9,292,0.03
"2021-01-02 13:21:00",605916,13.41,18.85,0.272,0.0162927,101.5,14.36,55.15,0,3.561,42.89,508.9,18.41,315.6,370.7,292,0.036
"2021-01-02 13:22:00",605917,13.41,18.86,0.257,0.01543514,101.5,14.34,54.91,0,3.848,6.912,547.9,23.1,316.1,370.6,292,0.042
"2021-01-02 13:23:00",605918,13.41,18.86,0.236,0.0141489,101.5,14.4,54.63,0,1.831,352.2,506.5,19.84,315.7,370.4,292,0.039
"2021-01-02 13:24:00",605919,13.41,18.86,0.243,0.01457766,101.5,14.35,54.78,0,3.61,20.5,511.8,20.77,315.7,370.5,292,0.041
"2021-01-02 13:25:00",605920,13.41,18.86,0.264,0.01586399,101.5,14.35,54.73,0,1.418,327,502.6,18.76,315,371,292,0.037
"2021-01-02 13:26:00",605921,13.41,18.86,0.264,0.01586395,101.5,14.44,54.59,0,2.127,17.31,509.9,18.62,314.9,371.3,292,0.037
"2021-01-02 13:27:00",605922,13.41,18.86,0.229,0.01372016,101.5,14.42,54.1,0,2.742,22.99,528.1,18.97,314.8,370.7,292,0.036
"2021-01-02 13:28:00",605923,13.41,18.86,0.25,0.01500646,101.5,14.28,54.84,0,3.414,11.98,539.8,20.61,314.9,370.3,292,0.038
"2021-01-02 13:29:00",605924,13.4,18.86,0.243,0.01457775,101.5,14.36,54.55,0,3.984,336.4,521.1,21.62,315.1,370,292,0.041
"2021-01-02 13:30:00",605925,13.42,18.85,0.236,0.01414903,101.5,14.23,54.38,0,3.737,20.57,520.9,21.78,314.9,370.4,292,0.042
"2021-01-02 13:31:00",605926,13.4,18.85,0.229,0.01372026,101.5,14.2,54.4,0,3.317,317.8,473.7,18.58,314.9,370.6,292,0.039
"2021-01-02 13:32:00",605927,13.4,18.84,0.207,0.01243403,101.5,14.23,54.47,0,2.323,11.17,407.3,13.93,314.7,370.8,292,0.034
"2021-01-02 13:33:00",605928,13.4,18.83,0.193,0.01157653,101.5,14.24,54.8,0,3.91,345.9,396.3,15.52,315.3,371,292,0.039
"2021-01-02 13:34:00",605929,13.4,18.83,0.186,0.01114783,101.5,14.26,54.92,0,3.44,318.8,381.6,14.39,316.2,371.4,292,0.038
"2021-01-02 13:35:00",605930,13.42,18.82,0.172,0.0102903,101.5,14.31,54.8,0,4.18,352.8,415,16.92,317.2,371.8,292,0.04
"2021-01-02 13:36:00",605931,13.42,18.8,0.172,0.01029027,101.5,14.29,54.71,0,2.966,341.3,464.4,19.1,317.4,371.8,292,0.041
"2021-01-02 13:37:00",605932,13.42,18.78,0.164,0.009861488,101.5,14.22,54.59,0,3.652,337.2,472.5,19.53,317.7,371.9,291.9,0.041
"2021-01-02 13:38:00",605933,13.41,18.76,0.164,0.009861464,101.5,14.14,55.38,0,1.692,214.4,463.1,18.75,317.4,371.9,291.9,0.04
"2021-01-02 13:39:00",605934,13.41,18.74,0.164,0.009861415,101.5,14.22,55.55,0,2.853,20.99,490.2,19.84,317.5,372.2,291.9,0.04
"2021-01-02 13:40:00",605935,13.42,18.72,0.193,0.01157644,101.5,14.23,54.86,0,1.89,14.1,491.2,20.63,316.8,371.4,291.9,0.042
"2021-01-02 13:41:00",605936,13.4,18.7,0.186,0.01114768,101.5,14.22,54.72,0,1.584,323,496.3,19.55,316.6,371.2,291.9,0.039
"2021-01-02 13:42:00",605937,13.41,18.68,0.214,0.01286275,101.5,14.18,55.02,0,2.47,354.4,474.5,19.08,316.8,371.2,291.8,0.04
"2021-01-02 13:43:00",605938,13.4,18.67,0.2,0.01200526,101.5,14.09,55.64,0,2.635,0.059,469.7,18.77,316.6,370.9,291.8,0.04
"2021-01-02 13:44:00",605939,13.4,18.65,0.214,0.01286278,101.5,14.1,55.6,0,2.306,314.9,438.1,16.77,316.7,371.1,291.8,0.038
"2021-01-02 13:45:00",605940,13.4,18.63,0.207,0.012434,101.5,14.18,55.33,0,2.107,0.064,437.2,17.29,317,371,291.8,0.04
"2021-01-02 13:46:00",605941,13.4,18.62,0.25,0.01500656,101.5,14.33,55,0,1.349,138.7,477.2,19.06,317,371.2,291.8,0.04
"2021-01-02 13:47:00",605942,13.41,18.6,0.257,0.01543535,101.5,14.52,55.02,0,1.521,19.66,530.2,21.81,317,371.3,291.8,0.041
"2021-01-02 13:48:00",605943,13.41,18.6,0.272,0.01629284,101.5,14.65,54.09,0,1.455,25.64,545.6,22.29,316.6,370.3,291.7,0.041
"2021-01-02 13:49:00",605944,13.4,18.58,0.264,0.01586413,101.5,14.64,54.41,0,2.447,0.111,544.2,22.02,316.3,369.5,291.7,0.04
"2021-01-02 13:50:00",605945,13.4,18.58,0.3,0.0180079,101.5,14.54,54.58,0,1.973,337.9,482.9,18.35,315.4,369.4,291.7,0.038
"2021-01-02 13:51:00",605946,13.41,18.57,0.329,0.01972285,101.5,14.47,55.01,0,4.781,11.59,456.8,18.53,315.3,369.4,291.7,0.04
"2021-01-02 13:52:00",605947,13.41,18.57,0.25,0.01500649,101.5,14.33,55.48,0,3.476,305.3,471.2,20.81,315.1,369.1,291.7,0.044
"2021-01-02 13:53:00",605948,13.41,18.57,0.279,0.01672151,101.5,14.37,55.82,0,0.991,13.25,488.7,19.71,314.7,369,291.7,0.04
"2021-01-02 13:54:00",605949,13.39,18.56,0.286,0.01715026,101.5,14.47,55.12,0,1.459,350.5,443.2,16.5,314.5,368.8,291.7,0.037
"2021-01-02 13:55:00",605950,13.4,18.56,0.286,0.01715027,101.5,14.51,54.82,0,0.915,16.07,322,9.86,313.6,368.5,291.7,0.03
"2021-01-02 13:56:00",605951,13.41,18.56,0.264,0.01586405,101.5,14.5,54.93,0,1.218,339,302.7,9.46,313.6,368.9,291.7,0.031
"2021-01-02 13:57:00",605952,13.41,18.55,0.214,0.01286273,101.5,14.51,54.93,0,1.903,48.03,397.2,15.38,314.2,368.9,291.7,0.039
"2021-01-02 13:58:00",605953,13.41,18.55,0.236,0.014149,101.5,14.52,54.82,0,2.938,347.2,493.7,21.48,314.7,368.8,291.7,0.044
"2021-01-02 13:59:00",605954,13.41,18.55,0.243,0.01457774,101.5,14.38,55.76,0,3.677,1.489,492.4,24.27,315.4,368.6,291.7,0.049
"2021-01-02 14:00:00",605955,13.41,18.54,0.214,0.01286268,101.5,14.33,55.46,0,3.494,26.04,486.7,23.49,315.4,368.8,291.7,0.048
"2021-01-02 14:01:00",605956,13.41,18.54,0.214,0.01286266,101.5,14.34,55.58,0,2.457,0.064,476.5,21.89,315.5,368.6,291.7,0.046
"2021-01-02 14:02:00",605957,13.41,18.53,0.236,0.01414893,101.5,14.46,55.05,0,1.325,4.274,517.3,23.86,315.1,368.4,291.7,0.046
"2021-01-02 14:03:00",605958,13.41,18.53,0.236,0.01414895,101.5,14.6,55.63,0,1.558,92.4,483.1,20.46,314.2,368.8,291.7,0.042
"2021-01-02 14:04:00",605959,13.4,18.53,0.257,0.01543526,101.5,14.75,56.08,0,0.433,123.4,463.1,19.06,313.9,368.6,291.7,0.041
"2021-01-02 14:05:00",605960,13.4,18.53,0.307,0.01843655,101.5,14.89,53.86,0,1.661,153,434.3,17.95,313.9,368.8,291.7,0.041
"2021-01-02 14:06:00",605961,13.4,18.52,0.3,0.01800779,101.5,14.87,54.21,0,0.957,350.8,419.3,16.99,313.4,368.8,291.7,0.04
"2021-01-02 14:07:00",605962,13.4,18.52,0.322,0.01929405,101.5,14.88,54.02,0,0.737,8.08,474.7,20.53,313.5,368.4,291.7,0.043
"2021-01-02 14:08:00",605963,13.4,18.53,0.322,0.01929405,101.5,14.92,53.53,0,1.406,35.84,499.2,21.72,313.8,368,291.7,0.043
"2021-01-02 14:09:00",605964,13.38,18.53,0.336,0.02015156,101.5,14.85,53.9,0,0.982,180.1,369.6,13.01,313.3,367.5,291.7,0.034
"2021-01-02 14:10:00",605965,13.39,18.54,0.314,0.01886528,101.5,14.83,54.93,0,1.869,103.3,257.8,7.084,312.9,368.1,291.7,0.027
"2021-01-02 14:11:00",605966,13.41,18.54,0.286,0.01715028,101.5,14.85,53.81,0,1.971,15.34,306.2,10.79,313.2,368.1,291.7,0.035
"2021-01-02 14:12:00",605967,13.42,18.55,0.243,0.01457778,101.5,14.68,54.5,0,0.764,10.31,341.4,12.97,313.2,368,291.7,0.038
"2021-01-02 14:13:00",605968,13.4,18.56,0.272,0.01629286,101.5,14.72,54.24,0,0.923,135.5,418.3,17.96,313.4,368.2,291.7,0.043
"2021-01-02 14:14:00",605969,13.39,18.56,0.264,0.01586414,101.5,14.81,54.75,0,2.448,136.8,452,20.2,314,368.7,291.7,0.045
"2021-01-02 14:15:00",605970,13.39,18.56,0.264,0.01586417,101.5,14.98,53.7,0,1.274,34,419.3,17.89,314.4,368.2,291.7,0.043
"2021-01-02 14:16:00",605971,13.4,18.57,0.264,0.01586414,101.5,15.14,53.31,0,0.557,175.2,389.1,15.85,314,367.7,291.7,0.041
"2021-01-02 14:17:00",605972,13.39,18.57,0.286,0.01715044,101.5,15.35,53.16,0,1.47,177.9,463.1,20.77,314.3,367.9,291.7,0.045
"2021-01-02 14:18:00",605973,13.37,18.58,0.3,0.01800795,101.5,15.35,52.56,0,2.104,198.7,425,18.77,314.4,368.5,291.7,0.044
"2021-01-02 14:19:00",605974,13.4,18.59,0.279,0.01672163,101.5,15.13,53.83,0,1.645,150.6,308.7,11.53,313.8,369.3,291.7,0.037
"2021-01-02 14:20:00",605975,13.41,18.59,0.264,0.01586411,101.5,15,53.72,0,2.079,142.3,238.3,7.59,314.5,369.8,291.7,0.031
"2021-01-02 14:21:00",605976,13.38,18.6,0.193,0.01157653,101.5,14.89,54.13,0,1.699,99.5,364.1,15.87,315.8,369.6,291.7,0.044
"2021-01-02 14:22:00",605977,13.38,18.6,0.179,0.01071899,101.5,14.88,55.51,0,0.975,221.4,350.4,14.75,315.9,369.2,291.8,0.042
"2021-01-02 14:23:00",605978,13.4,18.61,0.179,0.01071897,101.5,14.89,54.02,0,2.006,268.6,304.8,12.13,316.4,370,291.8,0.04
"2021-01-02 14:24:00",605979,13.39,18.61,0.164,0.009861443,101.5,14.89,53.96,0,1.607,232.4,266.5,10.12,316.6,370.4,291.8,0.038
"2021-01-02 14:25:00",605980,13.39,18.61,0.172,0.01029019,101.5,14.89,54.94,0,1.026,145.8,237.4,8.35,316.3,370.3,291.8,0.035
"2021-01-02 14:26:00",605981,13.4,18.61,0.164,0.009861449,101.5,14.93,53.68,0,1.109,157.4,263.8,10.76,316.8,370.6,291.8,0.04
"2021-01-02 14:27:00",605982,13.38,18.6,0.172,0.01029024,101.5,15.05,53.63,0,1.217,150.4,388.8,18.74,317.9,370.7,291.8,0.048
"2021-01-02 14:28:00",605983,13.4,18.6,0.179,0.010719,101.5,15.22,53.13,0,0.376,73.1,389,18.5,318.4,370.4,291.8,0.047
"2021-01-02 14:29:00",605984,13.39,18.59,0.172,0.01029023,101.5,15.2,54.47,0,0.776,177.5,300,12.17,318.8,370.5,291.7,0.04
"2021-01-02 14:30:00",605985,13.41,18.59,0.179,0.01071901,101.5,15.25,52.97,0,0.585,219.5,264.4,10.11,318.9,370,291.7,0.038
"2021-01-02 14:31:00",605986,13.39,18.59,0.179,0.01071899,101.5,15.25,54.46,0,0.727,290.4,294.1,12.08,318.3,369.4,291.7,0.041
"2021-01-02 14:32:00",605987,13.4,18.58,0.172,0.01029022,101.5,15.04,56.06,0,0.245,278.8,249.4,9.04,317.6,369.7,291.7,0.036
"2021-01-02 14:33:00",605988,13.42,18.58,0.186,0.01114776,101.5,14.98,54.73,0,0.797,334.2,276,11.37,317.4,369.8,291.7,0.041
"2021-01-02 14:34:00",605989,13.41,18.57,0.193,0.01157651,101.5,14.71,55.75,0,0.541,303.2,300.4,12.56,318,370,291.7,0.042
"2021-01-02 14:35:00",605990,13.43,18.57,0.179,0.01071897,101.5,14.65,54.88,0,0.552,328.2,314.9,13.42,318.7,370.4,291.7,0.042
"2021-01-02 14:36:00",605991,13.39,18.57,0.193,0.01157648,101.5,14.82,54.47,0,0.283,348,411.6,20.17,319.3,369.9,291.7,0.049
"2021-01-02 14:37:00",605992,13.41,18.57,0.186,0.01114771,101.5,14.81,55.07,0,1.749,336.1,313.7,13.12,319.5,370.4,291.7,0.042
"2021-01-02 14:38:00",605993,13.42,18.56,0.2,0.01200521,101.5,14.53,57.22,0,1.341,273.4,301.5,11.87,319.7,370.8,291.7,0.039
"2021-01-02 14:39:00",605994,13.4,18.56,0.229,0.01372024,101.5,14.57,54.97,0,0.704,230,344.5,15.42,319.5,371.1,291.7,0.044
"2021-01-02 14:40:00",605995,13.41,18.56,0.214,0.01286282,101.5,14.74,54.58,0,2.319,0.088,298.6,13.29,319.2,371.4,291.7,0.044
"2021-01-02 14:41:00",605996,13.42,18.56,0.172,0.01029024,101.5,14.7,54.52,0,1.906,38.66,286,12.67,319.2,371.3,291.7,0.044
"2021-01-02 14:42:00",605997,13.41,18.55,0.179,0.01071898,101.5,14.7,54.39,0,1.583,44.63,293.7,13.49,319.6,371.4,291.7,0.046
"2021-01-02 14:43:00",605998,13.4,18.55,0.157,0.00943269,101.5,14.73,55.24,0,1.032,69.1,233.2,9.18,319.9,371.1,291.7,0.039
"2021-01-02 14:44:00",605999,13.4,18.54,0.157,0.009432699,101.5,14.72,54.26,0,0.737,56.41,250.5,10.78,320.1,370.6,291.7,0.043
"2021-01-02 14:45:00",606000,13.39,18.53,0.15,0.009003975,101.5,14.69,55.22,0,0.818,317.3,224.4,8.79,320.5,370.3,291.7,0.039
"2021-01-02 14:46:00",606001,13.4,18.52,0.143,0.008575252,101.5,14.62,55.68,0,0.696,320.7,236,9.68,320.8,370.5,291.7,0.041
"2021-01-02 14:47:00",606002,13.4,18.51,0.164,0.009861546,101.5,14.59,54.95,0,1.078,12.1,226.7,8.96,321.3,370.9,291.7,0.04
"2021-01-02 14:48:00",606003,13.4,18.5,0.121,0.007288947,101.5,14.58,55.14,0,0.536,328.9,220.2,8.82,321.3,371,291.7,0.04
"2021-01-02 14:49:00",606004,13.39,18.48,0.143,0.008575211,101.5,14.53,55.34,0,0.516,330.4,225.1,9.12,321.3,371.1,291.6,0.04
"2021-01-02 14:50:00",606005,13.39,18.47,0.157,0.009432714,101.5,14.54,55.02,0,0.413,18.91,208,8.24,321.6,371.7,291.6,0.04
"2021-01-02 14:51:00",606006,13.41,18.45,0.164,0.009861486,101.5,14.6,54.81,0,0.4,354.5,198.7,7.983,322,371.9,291.6,0.04
"2021-01-02 14:52:00",606007,13.42,18.44,0.15,0.009003946,101.5,14.61,54.62,0,0.372,348.2,189.2,7.61,322.4,371.9,291.6,0.04
"2021-01-02 14:53:00",606008,13.42,18.42,0.129,0.007717654,101.5,14.6,55.09,0,0.671,300.7,196.6,8.17,323.2,372.1,291.6,0.042
"2021-01-02 14:54:00",606009,13.41,18.4,0.143,0.008575192,101.5,14.59,55.13,0,0.379,8.55,182.9,7.167,324.1,372.7,291.6,0.039
"2021-01-02 14:55:00",606010,13.42,18.38,0.121,0.007288926,101.5,14.63,54.99,0,0.799,341.6,182.8,7.451,324.7,373,291.5,0.041
"2021-01-02 14:56:00",606011,13.44,18.36,0.121,0.007288913,101.5,14.61,56.58,0,1.57,341.6,216,10.18,324.9,372.6,291.5,0.047
"2021-01-02 14:57:00",606012,13.43,18.34,0.114,0.006860171,101.5,14.19,58.26,0,1.803,17.2,213.5,9.2,325.4,372.6,291.5,0.043
"2021-01-02 14:58:00",606013,13.43,18.32,0.121,0.007288944,101.5,14.12,56.38,0,2.038,28.99,184.2,7.603,325.6,373.2,291.5,0.041
"2021-01-02 14:59:00",606014,13.44,18.29,0.093,0.005573906,101.5,14.4,55.81,0,0.683,22.77,195.3,9.07,325.7,372.5,291.5,0.046
"2021-01-02 15:00:00",606015,13.44,18.26,0.107,0.006431406,101.5,14.46,56.26,0,1.575,20.76,203.5,9.97,326.1,372.4,291.4,0.049
"2021-01-02 15:01:00",606016,13.44,18.24,0.1,0.006002637,101.5,14.28,56.3,0,2.215,344,220.9,10.94,326.8,372.9,291.4,0.05
"2021-01-02 15:02:00",606017,13.42,18.2,0.093,0.005573882,101.5,14.28,56.57,0,2.638,5.493,206.8,10.07,327.4,372.8,291.4,0.048
"2021-01-02 15:03:00",606018,13.43,18.18,0.093,0.005573874,101.5,14.37,55.99,0,1.877,23.91,194.4,9.51,327.6,372.8,291.3,0.049
"2021-01-02 15:04:00",606019,13.43,18.14,0.1,0.006002624,101.5,14.54,55.33,0,1.434,16.82,195.5,9.97,327.4,372.6,291.3,0.051
"2021-01-02 15:05:00",606020,13.42,18.11,0.1,0.006002641,101.5,14.61,55.74,0,1.552,3.67,183.9,9.05,327.4,372.6,291.3,0.049
"2021-01-02 15:06:00",606021,13.42,18.08,0.036,0.002143804,101.5,14.59,55.58,0,2.011,10.13,172.9,8.48,327.3,372.3,291.2,0.049
"2021-01-02 15:07:00",606022,13.43,18.04,0.071,0.004287617,101.5,14.57,55.32,0,2.295,352.4,175.9,9,327.8,372.4,291.2,0.051
"2021-01-02 15:08:00",606023,13.43,18.01,0.071,0.004287622,101.5,14.65,55.18,0,1.82,8.01,189.5,10.26,328.3,372.2,291.2,0.054
"2021-01-02 15:09:00",606024,13.43,17.98,0.086,0.005145163,101.5,14.68,55.21,0,1.604,51.68,182.7,9.53,328.8,372.2,291.1,0.052
"2021-01-02 15:10:00",606025,13.44,17.95,0.093,0.005573931,101.5,14.74,54.94,0,1.508,67.5,184.7,9.69,329,372.3,291.1,0.052
"2021-01-02 15:11:00",606026,13.44,17.91,0.093,0.005573914,101.5,14.79,55.88,0,0.939,54.51,165.6,8.24,329.2,372.1,291.1,0.05
"2021-01-02 15:12:00",606027,13.45,17.88,0.093,0.005573902,101.5,14.78,54.95,0,0.823,14.87,168.8,8.76,329.2,372.2,291,0.052
"2021-01-02 15:13:00",606028,13.45,17.85,0.1,0.006002672,101.5,14.76,55.04,0,0.565,14.51,174.7,9.19,329.3,372.1,291,0.053
"2021-01-02 15:14:00",606029,13.44,17.82,0.1,0.006002679,101.5,14.77,55.95,0,0.608,77.86,173.2,8.94,329.2,372,291,0.052
"2021-01-02 15:15:00",606030,13.45,17.79,0.121,0.007288949,101.5,14.79,55.05,0,1.624,2.322,169.1,8.64,329,372,291,0.051
"2021-01-02 15:16:00",606031,13.46,17.75,0.093,0.00557389,101.5,14.75,55.27,0,1.424,12.82,181.4,9.68,328.5,371.8,290.9,0.053
"2021-01-02 15:17:00",606032,13.45,17.73,0.086,0.005145132,101.5,14.74,55.27,0,1.143,341.4,169.8,8.84,327.8,371.5,290.9,0.052
"2021-01-02 15:18:00",606033,13.46,17.7,0.093,0.00557389,101.5,14.33,58.22,0,1,0.053,171.4,8.15,327.4,370.9,290.9,0.048
"2021-01-02 15:19:00",606034,13.45,17.67,0.107,0.0064314,101.5,13.82,58.46,0,1.635,342.9,173.2,7.61,327.6,371.4,290.8,0.044
"2021-01-02 15:20:00",606035,13.45,17.64,0.1,0.00600263,101.5,13.7,58.52,0,1.813,335.1,158,6.248,328.1,372,290.8,0.04
"2021-01-02 15:21:00",606036,13.44,17.61,0.079,0.004716348,101.5,13.75,58.38,0,1.65,330.9,159.7,6.731,328.4,372.1,290.8,0.042
"2021-01-02 15:22:00",606037,13.44,17.58,0.1,0.00600264,101.5,13.9,58.1,0,0.991,340.5,155,6.846,328.5,371.8,290.7,0.044
"2021-01-02 15:23:00",606038,13.45,17.55,0.093,0.00557387,101.5,13.86,58.01,0,2.04,343.2,154.8,7.081,328.7,372.3,290.7,0.046
"2021-01-02 15:24:00",606039,13.45,17.51,0.093,0.005573843,101.5,14.1,56.87,0,2.533,6.484,157.1,8.27,328.4,372.5,290.7,0.053
"2021-01-02 15:25:00",606040,13.45,17.48,0.136,0.008146419,101.5,14.31,56.32,0,2.076,14.79,155.5,8.74,328.1,372.4,290.6,0.056
"2021-01-02 15:26:00",606041,13.45,17.45,0.071,0.004287608,101.5,14.36,57.71,0,2.241,330.1,154.5,8.87,327.7,372,290.6,0.057
"2021-01-02 15:27:00",606042,13.45,17.41,0.114,0.00686017,101.5,14.28,57.04,0,2.233,319.4,153.6,8.74,327.5,372,290.6,0.057
"2021-01-02 15:28:00",606043,13.44,17.38,0.093,0.005573878,101.5,14.28,56.7,0,1.931,7.118,150.2,8.41,327.4,371.8,290.5,0.056
"2021-01-02 15:29:00",606044,13.47,17.34,0.1,0.006002632,101.5,14.34,56.7,0,1.614,329.1,146.9,8.35,327,371.8,290.5,0.057
"2021-01-02 15:30:00",606045,13.47,17.31,0.1,0.006002646,101.5,14.32,56.53,0,2.04,317.7,143.4,8.09,326.6,371.5,290.5,0.056
"2021-01-02 15:31:00",606046,13.47,17.27,0.1,0.006002658,101.5,14.28,56.65,0,2.032,328.1,143.1,8.14,326.3,371.4,290.4,0.057
"2021-01-02 15:32:00",606047,13.47,17.24,0.121,0.007288927,101.5,14.22,56.79,0,2.047,342.4,144.4,8.1,326.2,371.4,290.4,0.056
"2021-01-02 15:33:00",606048,13.47,17.21,0.1,0.006002654,101.5,14.17,56.69,0,1.965,351.2,141.7,7.904,326.3,371,290.4,0.056
"2021-01-02 15:34:00",606049,13.47,17.18,0.121,0.007288946,101.5,14.2,56.35,0,1.142,22.64,138.2,7.775,326.4,371.1,290.3,0.056
"2021-01-02 15:35:00",606050,13.46,17.14,0.086,0.005145136,101.5,14.29,56.48,0,1.003,3.336,137,7.831,326.2,371.3,290.3,0.057
"2021-01-02 15:36:00",606051,13.47,17.11,0.1,0.006002647,101.5,14.35,56.45,0,0.779,332.6,134.6,7.808,325.9,371.4,290.3,0.058
"2021-01-02 15:37:00",606052,13.47,17.08,0.121,0.007288915,101.5,14.39,56.78,0,0.185,244.4,131.4,7.405,325.4,371.2,290.2,0.056
"2021-01-02 15:38:00",606053,13.47,17.05,0.121,0.007288902,101.5,14.4,57.56,0,0.093,103.4,127.9,6.909,325.5,371.4,290.2,0.054
"2021-01-02 15:39:00",606054,13.46,17.02,0.143,0.008575169,101.5,14.46,56.7,0,1.209,58.97,124.8,6.873,325.7,371.8,290.2,0.055
"2021-01-02 15:40:00",606055,13.47,16.99,0.143,0.008575193,101.5,14.56,56.59,0,0.908,99.1,124.7,7.411,325.6,372.1,290.2,0.059
"2021-01-02 15:41:00",606056,13.46,16.96,0.114,0.006860146,101.5,14.62,56.75,0,0.773,110.6,122.9,7.405,325.5,372.1,290.1,0.06
"2021-01-02 15:42:00",606057,13.47,16.93,0.129,0.007717655,101.5,14.67,56.22,0,1.071,154,120.4,7.312,325.2,372,290.1,0.061
"2021-01-02 15:43:00",606058,13.46,16.91,0.143,0.008575164,101.5,14.71,57.19,0,0.088,84.2,116.9,6.998,324.7,371.6,290.1,0.06
