Reservoir,Site,DateTime,ThermistorTemp_C_surface,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,RDO_mgL_5,RDOsat_percent_5,RDO_mgL_5_adjusted,RDOsat_percent_5_adjusted,RDOTemp_C_5,RDO_mgL_9,RDOsat_percent_9,RDO_mgL_9_adjusted,RDOsat_percent_9_adjusted,RDOTemp_C_9,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOTurbidity_FNU_1,EXOPressure_psi,EXODepth_m,EXOBattery_V,EXOCablepower_V,EXOWiper_V,LvlPressure_psi_9,LvlTemp_C_9,LvlDepth_m_9,RECORD,CR6Battery_V,CR6Panel_Temp_C,Flag_ThermistorTemp_C_surface,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_RDO_mgL_5,Flag_RDOsat_percent_5,Flag_RDOTemp_C_5,Flag_RDO_mgL_9,Flag_RDOsat_percent_9,Flag_RDOTemp_C_9,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOTurbidity_FNU_1,Flag_EXOPressure_psi,Flag_EXODepth_m,Flag_EXOBattery_V,Flag_EXOCablepower_V,Flag_EXOWiper_V,Flag_LvlPressure_psi_9,Flag_LvlTemp_C_9
FCR,50,2025-01-01 07:20:00,4.896844,4.860132,4.940088,4.947656,4.862482,4.875055,4.864709,4.812372,4.755212,4.717462,11.75632,92.08201,11.75632,92.08201,5.008469,10.5783,82.11563,10.5783,82.11563,4.662483,4.925,23.44,38.01,24.71,90.47,11.58,8.14,33.46,1.06,1.17,6.24,19.16,2.43,3.28,2.313,6.14,10.6,1.19,13.14663,4.697813,9.2624581665,31376,12.13,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 07:30:00,4.880029,4.854242,4.944543,4.944788,4.862817,4.873132,4.891229,4.834192,4.786798,4.72149,11.70165,91.6499,11.70165,91.6499,5.006805,10.64968,82.68197,10.64968,82.68197,4.668175,4.93,23.44,38.02,24.71,90.3,11.55,6.82,29.8,0.98,1.07,6.22,19.11,2.35,3.29,2.316,6.14,10.84,1.19,13.15329,4.710827,9.2671504695,31377,12.26,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 07:40:00,4.877862,4.846338,4.948724,4.94549,4.856531,4.861444,4.840143,4.83352,4.76513,4.711847,11.71899,91.75252,11.71899,91.75252,4.992851,10.60849,82.35075,10.60849,82.35075,4.662819,4.925,23.45,38.03,24.72,90.31,11.56,7.48,32.7,1.03,1.14,6.25,19.2,2.29,3.29,2.32,6.15,10.84,1.19,13.16548,4.698845,9.275738934,31378,12.26,9.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 07:50:00,4.8789,4.849054,4.944971,4.941858,4.855493,4.813409,4.831323,4.826929,4.76864,4.716211,11.613340000000001,90.85282,11.613340000000001,90.85282,4.961914,10.60802,82.34899,10.60802,82.34899,4.663658,4.915,23.45,38.04,24.72,90.31,11.56,8.17,35.7,0.91,1,6.23,19.13,2.47,3.3,2.323,6.14,10.73,1.19,13.16759,4.704814,9.277225534500001,31379,12.23,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 08:00:00,4.881494,4.839044,4.940759,4.93609,4.843011,4.812463,4.82995,4.822839,4.772943,4.722986,11.57996,90.53332,11.57996,90.53332,4.936981,10.61147,82.4161,10.61147,82.4161,4.68251,4.914,23.45,38.05,24.73,90.26,11.55,7.91,34.56,0.9,0.98,6.24,19.16,2.25,3.3,2.322,6.14,10.61,1.2,13.17009,4.71302,9.2789869095,31380,12.27,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 08:10:00,4.896539,4.844629,4.941705,4.939447,4.826288,4.808099,4.830102,4.831354,4.784601,4.730859,11.55285,90.30493,11.55285,90.30493,4.929993,10.68038,82.96354,10.68038,82.96354,4.688194,4.92,23.47,38.06,24.74,90.16,11.54,7.85,34.29,0.79,0.86,6.25,19.18,2.36,3.29,2.322,6.15,10.96,1.2,13.16302,4.720876,9.274005741,31381,12.41,9.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 08:20:00,4.890283,4.834222,4.934747,4.936242,4.838434,4.815332,4.838464,4.837671,4.799341,4.740014,11.57323,90.47898,11.57323,90.47898,4.93631,10.72276,83.3248,10.72276,83.3248,4.703049,4.9,23.44,38.04,24.73,90.18,11.55,5.78,25.29,0.81,0.89,6.24,19.17,2.33,3.3,2.325,6.15,10.82,1.2,13.14599,4.731369,9.2620072545,31382,12.43,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 08:30:00,4.894891,4.833429,4.925928,4.93435,4.818323,4.828271,4.85174,4.849756,4.814722,4.777185,11.59798,90.68296,11.59798,90.68296,4.940796,10.77957,83.79104,10.77957,83.79104,4.714394,4.891,23.43,38.04,24.73,90.32,11.57,7.03,30.72,0.81,0.88,6.24,19.15,2.29,3.3,2.324,6.15,11.1,1.2,13.14837,4.757844,9.2636840835,31383,12.74,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 08:40:00,4.8948,4.830926,4.924768,4.928583,4.821008,4.842981,4.853692,4.853967,4.822351,4.75976,11.68441,91.40161,11.68441,91.40161,4.958939,10.77707,83.77258,10.77707,83.77258,4.714912,4.891,23.44,38.06,24.74,90.23,11.56,5.56,24.34,0.67,0.72,6.24,19.16,2.34,3.3,2.326,6.15,11.11,1.2,13.15941,4.751094,9.271462315499999,31384,12.78,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 08:50:00,4.892786,4.828485,4.914453,4.925928,4.833459,4.8565,4.862909,4.860132,4.817834,4.775079,11.74284,91.87422,11.74284,91.87422,4.965408,10.79295,83.93943,10.79295,83.93943,4.734756,4.891,23.43,38.04,24.73,90.39,11.58,5.75,25.16,0.69,0.75,6.24,19.15,2.3,3.3,2.328,6.15,11.23,1.2,13.16464,4.763588,9.275147112,31385,12.93,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 09:00:00,4.906854,4.833063,4.915521,4.925256,4.837427,4.865838,4.873651,4.861047,4.820917,4.762598,11.72947,91.81614,11.72947,91.81614,4.9850390000000004,10.74192,83.4955,10.74192,83.4955,4.713066,4.891,23.44,38.06,24.74,90.27,11.56,6.39,27.96,0.73,0.8,6.25,19.18,2.16,3.31,2.334,6.15,11.32,1.2,13.1698,4.746388,9.27878259,31386,12.85,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 09:10:00,4.90542,4.835199,4.903986,4.906122,4.827692,4.861719,4.88952,4.8885439999999996,4.85412,4.784753,11.79909,92.36074,11.79909,92.36074,4.984871,10.79314,83.9536,10.79314,83.9536,4.740593,4.893,23.45,38.07,24.75,90.28,11.56,5.46,23.9,0.68,0.74,6.24,19.17,2.34,3.31,2.336,6.14,11.67,1.2,13.161,4.773803,9.27258255,31387,13.16,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 09:20:00,4.926568,4.829278,4.906152,4.905756,4.830713,4.862909,4.897668,4.899622,4.834436,4.791681,11.80445,92.39621,11.80445,92.39621,4.982208,10.91408,84.89948,10.91408,84.89948,4.74292,4.89,23.46,38.09,24.76,90.06,11.53,6.39,27.94,0.74,0.81,6.24,19.15,2.21,3.32,2.338,6.14,12.34,1.2,13.15996,4.784265,9.271849818,31388,13.64,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 09:30:00,4.97323,4.828119,4.899194,4.903558,4.827356,4.863153,4.900506,4.89776,4.86413,4.774988,11.8539,92.79135,11.8539,92.79135,4.985527,10.77817,83.82881,10.77817,83.82881,4.736755,4.879,23.44,38.07,24.74,90.26,11.56,6.16,26.96,0.73,0.8,6.25,19.19,2.41,3.32,2.34,6.15,12.71,1.2,13.15639,4.760751,9.2693345745,31389,13.95,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 09:40:00,5.001031,4.832117,4.899286,4.901605,4.829523,4.86059,4.898096,4.907556,4.842981,4.765649,11.86252,92.84292,11.86252,92.84292,4.978882,10.89151,84.7096,10.89151,84.7096,4.736412,4.879,23.42,38.04,24.73,90.29,11.57,6,26.23,0.69,0.75,6.24,19.16,2.38,3.32,2.34,6.14,12.57,1.19,13.14695,4.763006,9.2626836225,31390,13.85,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 09:50:00,4.942468,4.8294,4.90191,4.902429,4.82998,4.86236,4.892542,4.875482,4.862604,4.777673,11.92709,93.36174,11.92709,93.36174,4.984535,10.82872,84.22562,10.82872,84.22562,4.738419,4.883,23.42,38.03,24.72,90.58,11.6,5.9,25.82,0.71,0.77,6.24,19.15,2.35,3.33,2.344,6.14,12.28,1.19,13.15716,4.767801,9.269877078,31391,13.91,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 10:00:00,4.92843,4.832239,4.907526,4.908899,4.827905,4.862665,4.893182,4.874506,4.81582,4.768548,11.88404,93.01725,11.88404,93.01725,4.981369,10.99037,85.46079,10.99037,85.46079,4.728416,4.889,23.41,38.01,24.71,90.7,11.62,6.32,27.64,0.77,0.84,6.24,19.16,2.38,3.33,2.347,6.14,12.66,1.19,13.16444,4.791721,9.275006202,31392,13.95,9.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 10:10:00,4.933435,4.84231,4.910608,4.913263,4.8341,4.869531,4.904016,4.902551,4.844293,4.748865,11.91862,93.29875,11.91862,93.29875,4.985855,10.74522,83.51962,10.74522,83.51962,4.712395,4.9,23.41,37.99,24.69,90.81,11.63,6.31,27.61,0.77,0.84,6.22,19.11,2.39,3.33,2.348,6.15,12.12,1.19,13.16914,4.737715,9.278317587,31393,13.43,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 10:20:00,4.942499,4.839227,4.915338,4.916834,4.852716,4.879663,4.911676,4.900018,4.842432,4.76272,11.96872,93.70826,11.96872,93.70826,4.993011,10.77441,83.74582,10.77441,83.74582,4.712059,4.897,23.42,38.02,24.71,90.79,11.62,6.44,28.17,0.84,0.92,6.23,19.14,2.23,3.33,2.35,6.15,12.66,1.19,13.15422,4.75108,9.267805701,31394,13.9,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 10:30:00,4.969537,4.850397,4.922449,4.919458,4.851587,4.87597,4.913019,4.926446,4.872034,4.795801,11.92081,93.34112,11.92081,93.34112,4.99633,10.81712,84.18164,10.81712,84.18164,4.759605,4.906,23.42,38.01,24.7,90.93,11.64,5.6,24.51,0.66,0.72,6.23,19.12,2.38,3.33,2.347,6.14,12.59,1.2,13.15059,4.778388,9.265248184499999,31395,13.88,10.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 10:40:00,4.99862,4.860742,4.933954,4.927423,4.860895,4.891229,4.913141,4.916315,4.884424,4.814538,11.9505,93.59452,11.9505,93.59452,5.00499,11.03605,85.94828,11.03605,85.94828,4.787781,4.913,23.42,38,24.7,91.07,11.66,5.78,25.29,0.7,0.76,6.23,19.12,2.34,3.33,2.349,6.15,12.58,1.2,13.14674,4.808644,9.262535667,31396,13.9,10.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 10:50:00,5.06106,4.88836,4.941186,4.934564,4.863519,4.896539,4.933252,4.943292,4.895471,4.837946,11.92069,93.3759,11.92069,93.3759,5.011124,11.02655,85.88755,11.02655,85.88755,4.793777,4.923,23.42,37.99,24.69,90.72,11.61,5.77,25.24,0.69,0.75,6.23,19.14,2.3,3.34,2.353,6.14,12.59,1.2,13.15377,4.82531,9.2674886535,31397,13.9,10.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 11:00:00,5.152032,4.921502,4.963647,4.956628,4.883356,4.913416,4.95199,4.96853,4.929284,4.858942,11.91589,93.35222,11.91589,93.35222,5.016952,11.11255,86.59931,11.11255,86.59931,4.812439,4.955,23.42,37.94,24.66,91.26,11.67,5.72,25.04,0.7,0.76,6.21,19.06,2.54,3.34,2.353,6.15,12.6,1.2,13.16257,4.8517150000000004,9.2736886935,31398,13.92,11.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 11:10:00,5.316339,4.972467,5.005334,4.966821,4.894617,4.921625,4.962762,4.962244,4.940515,4.891595,11.94579,93.63339,11.94579,93.63339,5.036377,11.15545,87.02665,11.15545,87.02665,4.853752,4.977,23.45,37.97,24.68,91.36,11.67,5.01,21.95,0.66,0.72,6.19,19.01,2.33,3.34,2.351,6.14,12.6,1.2,13.16777,4.878053,9.277352353500001,31399,13.9,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 11:20:00,5.20498,4.942621,4.989374,4.979028,4.907739,4.93493,4.973566,4.975458,4.935388,4.878595,12.00633,94.11487,12.00633,94.11487,5.039207,11.18767,87.25319,11.18767,87.25319,4.842766,4.967,23.43,37.96,24.67,91.52,11.7,5.69,24.91,0.7,0.76,6.21,19.06,2.35,3.34,2.352,6.14,12.34,1.19,13.16457,4.880263,9.2750977935,31400,13.78,12.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 11:30:00,5.344171,5.020563,4.992883,4.971033,4.895318,4.931146,4.96441,4.973566,4.941156,4.899194,12.01759,94.20436,12.01759,94.20436,5.039711,11.21514,87.51058,11.21514,87.51058,4.861755,5.005,23.48,37.99,24.7,91.64,11.7,5.14,22.52,0.68,0.73,6.21,19.07,2.37,3.34,2.351,6.14,12.32,1.19,13.1563,4.8846,9.269271165,31401,13.81,12.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 11:40:00,5.381128,4.977868,5.002588,4.97912,4.900446,4.944299,4.984064,4.979089,4.95965,4.92373,12.00373,94.12831,12.00373,94.12831,5.053154,11.26036,87.92172,11.26036,87.92172,4.887398,4.987,23.45,37.95,24.67,91.58,11.7,5.54,24.24,0.69,0.75,6.22,19.09,2.32,3.34,2.351,6.14,12.42,1.19,13.15128,4.913663,9.265734324,31402,13.75,12.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 11:50:00,5.28869,4.972406,5.019372,4.997278,4.926874,4.953668,4.993188,4.991449,4.968256,4.941766,11.99365,94.06912,11.99365,94.06912,5.061302,11.28746,88.15205,11.28746,88.15205,4.895538,4.999,23.46,37.97,24.68,91.51,11.69,5.46,23.85,0.66,0.71,6.2,19.05,2.4,3.34,2.351,6.14,12.49,1.19,13.14574,4.930454,9.261831117,31403,13.86,12.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 12:00:00,5.316827,5.02044,5.020807,5.009271,4.936273,4.968744,5.002008,4.995874,4.94555,4.933282,12.00981,94.24678,12.00981,94.24678,5.082214,11.26576,87.95756,11.26576,87.95756,4.88456,5.008,23.44,37.92,24.65,91.54,11.69,5.78,25.29,0.7,0.76,6.2,19.03,2.4,3.34,2.353,6.14,12.47,1.19,13.16033,4.916763,9.2721105015,31404,13.87,12.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 12:10:00,5.357263,5.005609,5.028192,5.018579,4.946436,4.973382,5.003778,5.003015,4.930292,4.888727,12.03654,94.46566,12.03654,94.46566,5.086029,11.22766,87.57028,11.22766,87.57028,4.845085,5.017,23.45,37.93,24.65,91.83,11.72,5.79,25.32,0.71,0.77,6.19,19.02,2.48,3.33,2.349,6.14,12.49,1.19,13.16034,4.876955,9.272117547,31405,13.87,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 12:20:00,5.652887,5.086847,5.067926,5.034326,4.971887,4.98623,5.031305,5.016595,4.979516,4.927789,12.00711,94.29242,12.00711,94.29242,5.109764,11.23163,87.68785,11.23163,87.68785,4.883224,5.045,23.47,37.92,24.65,92,11.74,5.61,24.52,0.71,0.78,6.18,18.99,2.3,3.34,2.35,6.15,12.49,1.19,13.16183,4.911135,9.2731673265,31406,13.86,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 12:30:00,5.593683,5.112298,5.125635,5.0664,5.003717,5.035882,5.08883,5.03341,4.946252,4.89953,12.0287,94.52427,12.0287,94.52427,5.135315,11.26168,87.87564,11.26168,87.87564,4.862587,5.116,23.55,37.97,24.68,92.21,11.74,4.78,20.93,0.66,0.71,6.17,18.94,2.29,3.33,2.346,6.15,12.47,1.19,13.15649,4.900097,9.2694050295,31407,13.87,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 12:40:00,5.575616,5.144556,5.13009,5.11596,5.029596,5.040704,5.040246,4.982934,4.93252,4.891656,12.04558,94.69886,12.04558,94.69886,5.152565,11.13626,86.88407,11.13626,86.88407,4.856918,5.148,23.57,37.96,24.67,92.41,11.76,4.54,19.89,0.63,0.68,6.17,18.96,2.27,3.33,2.343,6.15,12.32,1.19,13.15649,4.882902,9.2694050295,31408,13.98,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 12:50:00,5.524286,5.15838,5.15069,5.118707,5.02868,5.023614,5.012842,4.969324,4.930475,4.894952,12.02057,94.5169,12.02057,94.5169,5.158546,11.23214,87.61182,11.23214,87.61182,4.847923,5.178,23.59,37.97,24.68,92.31,11.73,4.95,21.67,0.69,0.75,6.18,18.98,2.34,3.33,2.346,6.14,12.51,1.19,13.16031,4.885327,9.272096410500001,31409,13.87,12.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 13:00:00,5.560785,5.167261,5.192285,5.14657,5.029504,5.031762,4.962976,4.962579,4.937006,4.892358,12.03499,94.61874,12.03499,94.61874,5.153893,11.23051,87.59687,11.23051,87.59687,4.846924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15991,4.881262,9.2718145905,31410,13.75,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
FCR,50,2025-01-01 13:10:00,5.58526,5.174005,5.155908,5.13659,5.035669,4.99682,4.976129,4.975916,4.939172,4.893945,12.00155,94.36325,12.00155,94.36325,5.156891,11.20958,87.44818,11.20958,87.44818,4.853424,5.181,23.6,37.98,24.68,92.41,11.75,5.16,22.57,0.65,0.7,6.2,19.03,2.25,3.33,2.349,6.14,12.53,1.21,13.14659,4.883815,9.2624299845,31411,13.87,12.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 13:20:00,5.512994,5.200525,5.205102,5.129999,5.027002,4.991846,4.981622,4.985132,4.946588,4.898157,11.99209,94.21193,11.99209,94.21193,5.125206,11.2424,87.70156,11.2424,87.70156,4.852242,5.22,23.63,37.98,24.68,92.81,11.79,4.94,21.63,0.66,0.72,6.17,18.93,2.34,3.33,2.345,6.15,12.5,1.21,13.15778,4.884871,9.270313899000001,31412,13.87,12.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 13:30:00,5.573694,5.199304,5.241754,5.188776,5.052118,4.983331,4.987298,4.985528,4.960687,4.911035,11.98073,94.09008,11.98073,94.09008,5.111763,11.26985,87.93747,11.26985,87.93747,4.861755,5.227,23.62,37.96,24.67,92.83,11.79,4.68,20.5,0.6,0.64,6.16,18.92,2.32,3.32,2.342,6.14,12.55,1.21,13.15106,4.89964,9.265579322999999,31413,13.87,12.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 13:40:00,5.809595,5.176416,5.246454,5.218164,5.112787,4.975336,5.003106,4.998651,4.962152,4.924646,11.98978,94.15959,11.98978,94.15959,5.111092,11.31709,88.35552,11.31709,88.35552,4.883392,5.238,23.62,37.94,24.66,92.85,11.79,4.97,21.75,0.64,0.7,6.17,18.94,2.28,3.33,2.346,6.14,12.54,1.21,13.15792,4.914349,9.270412536,31414,13.91,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 13:50:00,5.814142,5.238611,5.28164,5.246515,5.113397,5.069177,5.014184,4.997339,4.969873,4.9360290000000004,12.02707,94.54622,12.02707,94.54622,5.149582,11.3097,88.3116,11.3097,88.3116,4.889389,5.273,23.64,37.93,24.65,93.16,11.81,4.74,20.75,0.63,0.68,6.15,18.89,2.52,3.32,2.343,6.14,12.49,1.21,13.15935,4.923807,9.2714200425,31415,13.87,12.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 14:00:00,5.874872,5.269922,5.312738,5.279718,5.182825,5.113519,5.023034,5.00741,4.988184,4.950372,12.06207,94.96277,12.06207,94.96277,5.207451,11.35744,88.72782,11.35744,88.72782,4.908356,5.303,23.67,37.95,24.67,93.27,11.82,4.78,20.99,0.66,0.72,6.16,18.91,2.29,3.32,2.34,6.14,12.26,1.19,13.15587,4.935215,9.2689682085,31416,13.86,12.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 14:10:00,5.542444,5.325525,5.321161,5.29751,5.157983,5.047388,5.048456,5.035303,5.015954,4.951746,12.01483,94.59017,12.01483,94.59017,5.207283,11.33063,88.52478,11.33063,88.52478,4.911186,5.341,23.7,37.96,24.67,93,11.77,4.78,20.93,0.68,0.73,6.14,18.85,2.29,3.32,2.341,6.14,12.41,1.19,13.15585,4.9360290000000004,9.2689541175,31417,13.87,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 14:20:00,5.688501,5.327692,5.329095,5.264306,5.123956,5.035272,5.083948,5.059747,5.033136,4.971277,12.05448,94.81174,12.05448,94.81174,5.170151,11.35327,88.73582,11.35327,88.73582,4.925987,5.333,23.71,37.97,24.68,93.33,11.82,4.81,21.03,0.66,0.71,6.17,18.95,2.23,3.32,2.341,6.14,12.41,1.19,13.1587,4.954698,9.270962085,31418,13.85,12.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-01-01 14:30:00,5.655115,5.346643,5.357202,5.305994,5.206415,5.066827,5.078332,5.068475,5.036004,4.982934,12.08267,95.02954,12.08267,95.02954,5.168495,11.39031,89.07082,11.39031,89.07082,4.945793,5.361,23.72,37.96,24.68,93.48,11.83,4.97,21.77,0.69,0.75,6.15,18.87,2.28,3.32,2.342,6.14,12.21,1.19,13.158,4.975604,9.2704689,31419,13.85,12.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
