"TOA5","8321","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20240305_chlatest.CR6","4835","EXO_Chla_overlap"
"TIMESTAMP","RECORD","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","Chla_RFU_test","Chla_ugL_test","BGAPC_RFU_test","BGAPC_ugL_test","EXO_wtr_1"
"TS","RN","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-02-22 23:10:00",47288,6.36,25.51,0.71,0.64,"NAN","NAN","NAN","NAN",4.549
"2026-02-22 23:20:00",47289,6.36,25.52,0.78,0.7,"NAN","NAN","NAN","NAN",4.557
"2026-02-22 23:30:00",47290,6.76,27.13,0.64,0.57,"NAN","NAN","NAN","NAN",4.542
"2026-02-22 23:40:00",47291,9.84,39.53,0.77,0.7,"NAN","NAN","NAN","NAN",4.546
"2026-02-22 23:50:00",47292,8.15,32.73,0.88,0.8,"NAN","NAN","NAN","NAN",4.526
"2026-02-23 00:00:00",47293,7.74,31.08,0.72,0.65,"NAN","NAN","NAN","NAN",4.528
"2026-02-23 00:10:00",47294,8.1,32.51,0.92,0.85,"NAN","NAN","NAN","NAN",4.518
"2026-02-23 00:20:00",47295,12.34,49.64,1,0.92,"NAN","NAN","NAN","NAN",4.513
"2026-02-23 00:30:00",47296,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-02-23 00:40:00",47297,4.89,19.58,0.84,0.77,"NAN","NAN","NAN","NAN",4.504
"2026-02-23 00:50:00",47298,9.67,38.87,0.89,0.82,"NAN","NAN","NAN","NAN",4.506
"2026-02-23 01:00:00",47299,6.15,24.65,0.95,0.87,"NAN","NAN","NAN","NAN",4.509
"2026-02-23 01:10:00",47300,7.99,32.06,0.82,0.75,"NAN","NAN","NAN","NAN",4.483
"2026-02-23 01:20:00",47301,7.39,29.66,0.85,0.77,"NAN","NAN","NAN","NAN",4.48
"2026-02-23 01:30:00",47302,9.07,36.45,0.88,0.81,"NAN","NAN","NAN","NAN",4.463
"2026-02-23 01:40:00",47303,8.26,33.18,0.84,0.76,"NAN","NAN","NAN","NAN",4.468
"2026-02-23 01:50:00",47304,6.89,27.62,0.69,0.62,"NAN","NAN","NAN","NAN",4.46
"2026-02-23 02:00:00",47305,6.59,26.44,0.99,0.91,"NAN","NAN","NAN","NAN",4.45
"2026-02-23 02:10:00",47306,8.13,32.63,0.7,0.63,"NAN","NAN","NAN","NAN",4.459
"2026-02-23 02:20:00",47307,7.01,28.12,0.93,0.85,"NAN","NAN","NAN","NAN",4.441
"2026-02-23 02:30:00",47308,6.61,26.52,0.84,0.77,"NAN","NAN","NAN","NAN",4.459
"2026-02-23 02:40:00",47309,8.16,32.78,0.88,0.81,"NAN","NAN","NAN","NAN",4.402
"2026-02-23 02:50:00",47310,5.73,22.97,0.88,0.8,"NAN","NAN","NAN","NAN",4.397
"2026-02-23 03:00:00",47311,8.310001,33.39,0.88,0.81,"NAN","NAN","NAN","NAN",4.399
"2026-02-23 03:10:00",47312,6.46,25.91,0.79,0.72,"NAN","NAN","NAN","NAN",4.406
"2026-02-23 03:20:00",47313,4.63,18.54,0.72,0.65,"NAN","NAN","NAN","NAN",4.351
"2026-02-23 03:30:00",47314,12.7,51.07,0.97,0.89,"NAN","NAN","NAN","NAN",4.354
"2026-02-23 03:40:00",47315,6.59,26.42,0.83,0.76,"NAN","NAN","NAN","NAN",4.349
"2026-02-23 03:50:00",47316,8.96,35.98,0.85,0.77,"NAN","NAN","NAN","NAN",4.339
"2026-02-23 04:00:00",47317,7.05,28.28,0.77,0.7,"NAN","NAN","NAN","NAN",4.345
"2026-02-23 04:10:00",47318,10.25,41.2,0.76,0.69,"NAN","NAN","NAN","NAN",4.361
"2026-02-23 04:20:00",47319,5.34,21.37,0.69,0.62,"NAN","NAN","NAN","NAN",4.357
"2026-02-23 04:30:00",47320,9.770001,39.28,0.87,0.79,"NAN","NAN","NAN","NAN",4.358
"2026-02-23 04:40:00",47321,7.06,28.33,0.86,0.79,"NAN","NAN","NAN","NAN",4.335
"2026-02-23 04:50:00",47322,5.53,22.16,0.72,0.65,"NAN","NAN","NAN","NAN",4.336
"2026-02-23 05:00:00",47323,7.2,28.89,0.82,0.75,"NAN","NAN","NAN","NAN",4.322
"2026-02-23 05:10:00",47324,5.36,21.45,0.82,0.74,"NAN","NAN","NAN","NAN",4.326
"2026-02-23 05:20:00",47325,11.89,47.81,0.89,0.81,"NAN","NAN","NAN","NAN",4.305
"2026-02-23 05:30:00",47326,6.77,27.14,0.81,0.73,"NAN","NAN","NAN","NAN",4.31
"2026-02-23 05:40:00",47327,7.46,29.93,0.91,0.83,"NAN","NAN","NAN","NAN",4.323
"2026-02-23 05:50:00",47328,6.87,27.56,0.74,0.67,"NAN","NAN","NAN","NAN",4.313
"2026-02-23 06:00:00",47329,8.49,34.1,0.95,0.87,"NAN","NAN","NAN","NAN",4.296
"2026-02-23 06:10:00",47330,7.63,30.62,0.86,0.78,"NAN","NAN","NAN","NAN",4.266
"2026-02-23 06:20:00",47331,9.63,38.72,0.84,0.76,"NAN","NAN","NAN","NAN",4.258
"2026-02-23 06:30:00",47332,7.36,29.54,0.81,0.74,"NAN","NAN","NAN","NAN",4.249
"2026-02-23 06:40:00",47333,4.98,19.93,0.77,0.7,"NAN","NAN","NAN","NAN",4.248
"2026-02-23 06:50:00",47334,7.43,29.82,0.77,0.69,"NAN","NAN","NAN","NAN",4.215
"2026-02-23 07:00:00",47335,6.65,26.66,0.71,0.64,"NAN","NAN","NAN","NAN",4.212
"2026-02-23 07:10:00",47336,8.7,34.93,0.91,0.83,"NAN","NAN","NAN","NAN",4.293
"2026-02-23 07:20:00",47337,5.66,22.69,0.77,0.7,"NAN","NAN","NAN","NAN",4.267
"2026-02-23 07:30:00",47338,9.74,39.15,0.86,0.78,"NAN","NAN","NAN","NAN",4.226
"2026-02-23 07:40:00",47339,3.93,15.69,0.99,0.92,"NAN","NAN","NAN","NAN",4.218
"2026-02-23 07:50:00",47340,8.18,32.85,0.69,0.62,"NAN","NAN","NAN","NAN",4.201
"2026-02-23 08:00:00",47341,7.52,30.17,0.7,0.63,"NAN","NAN","NAN","NAN",4.177
"2026-02-23 08:10:00",47342,6.99,28.04,0.66,0.59,"NAN","NAN","NAN","NAN",4.164
"2026-02-23 08:20:00",47343,7.04,28.24,0.75,0.68,"NAN","NAN","NAN","NAN",4.136
"2026-02-23 08:30:00",47344,7.05,28.3,0.59,0.52,"NAN","NAN","NAN","NAN",4.141
"2026-02-23 08:40:00",47345,9.22,37.06,0.64,0.57,"NAN","NAN","NAN","NAN",4.117
"2026-02-23 08:50:00",47346,7.69,30.88,0.61,0.54,"NAN","NAN","NAN","NAN",4.057
"2026-02-23 09:00:00",47347,5.85,23.43,0.72,0.65,"NAN","NAN","NAN","NAN",4.052
"2026-02-23 09:10:00",47348,6.32,25.34,0.63,0.56,"NAN","NAN","NAN","NAN",4.028
"2026-02-23 09:20:00",47349,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-02-23 09:30:00",47350,7.67,30.77,0.63,0.56,"NAN","NAN","NAN","NAN",4.068
"2026-02-23 09:40:00",47351,6.71,26.93,0.63,0.56,"NAN","NAN","NAN","NAN",4.064
"2026-02-23 09:50:00",47352,5.81,23.29,0.64,0.57,"NAN","NAN","NAN","NAN",4.076
"2026-02-23 10:00:00",47353,5.15,20.61,0.64,0.57,"NAN","NAN","NAN","NAN",4.064
"2026-02-23 10:10:00",47354,5.36,21.45,0.66,0.59,"NAN","NAN","NAN","NAN",4.034
"2026-02-23 10:20:00",47355,6.03,24.15,0.65,0.58,"NAN","NAN","NAN","NAN",4.04
"2026-02-23 10:30:00",47356,6.1,24.44,0.65,0.58,"NAN","NAN","NAN","NAN",4.039
"2026-02-23 10:40:00",47357,4.44,17.76,0.61,0.54,"NAN","NAN","NAN","NAN",4.049
"2026-02-23 10:50:00",47358,5.14,20.58,0.59,0.53,"NAN","NAN","NAN","NAN",4.039
"2026-02-23 11:00:00",47359,5.65,22.63,0.72,0.65,"NAN","NAN","NAN","NAN",4.073
"2026-02-23 11:10:00",47360,5.14,20.58,0.66,0.59,"NAN","NAN","NAN","NAN",4.066
"2026-02-23 11:20:00",47361,5.06,20.25,0.69,0.62,"NAN","NAN","NAN","NAN",4.084
"2026-02-23 11:30:00",47362,5.82,23.33,0.68,0.61,"NAN","NAN","NAN","NAN",4.072
"2026-02-23 11:40:00",47363,6.02,24.14,0.63,0.56,"NAN","NAN","NAN","NAN",4.096
"2026-02-23 11:50:00",47364,6.27,25.13,0.59,0.53,"NAN","NAN","NAN","NAN",4.07
"2026-02-23 12:00:00",47365,4.41,17.63,0.6,0.54,"NAN","NAN","NAN","NAN",4.137
"2026-02-23 12:10:00",47366,4.39,17.55,0.65,0.58,"NAN","NAN","NAN","NAN",4.108
"2026-02-23 12:20:00",47367,3.85,15.37,0.57,0.5,"NAN","NAN","NAN","NAN",4.126
"2026-02-23 12:30:00",47368,3.45,13.78,0.53,0.47,"NAN","NAN","NAN","NAN",4.194
"2026-02-23 12:40:00",47369,4.84,19.36,0.58,0.51,"NAN","NAN","NAN","NAN",4.118
"2026-02-23 12:50:00",47370,4.1,16.37,0.57,0.5,"NAN","NAN","NAN","NAN",4.15
"2026-02-23 13:00:00",47371,-0.28,-1.1,-0.18,-0.14,"NAN","NAN","NAN","NAN",8.803001
"2026-02-23 13:10:00",47372,2.72,10.52,0.49,0.53,"NAN","NAN","NAN","NAN",4.052
"2026-02-23 13:20:00",47373,4.37,16.87,0.49,0.53,"NAN","NAN","NAN","NAN",4.028
"2026-02-23 13:30:00",47374,3.62,13.99,0.45,0.5,"NAN","NAN","NAN","NAN",4.102
"2026-02-23 13:40:00",47375,2.46,9.49,0.48,0.52,"NAN","NAN","NAN","NAN",4.146
"2026-02-23 13:50:00",47376,3.26,12.58,0.54,0.59,"NAN","NAN","NAN","NAN",4.165
"2026-02-23 14:00:00",47377,4.98,19.25,0.52,0.56,"NAN","NAN","NAN","NAN",4.17
"2026-02-23 14:10:00",47378,3.08,11.91,0.49,0.53,"NAN","NAN","NAN","NAN",4.19
"2026-02-23 14:20:00",47379,4.08,15.75,0.5,0.54,"NAN","NAN","NAN","NAN",4.18
"2026-02-23 14:30:00",47380,3.47,13.42,0.52,0.56,"NAN","NAN","NAN","NAN",4.084
"2026-02-23 14:40:00",47381,3.4,13.15,0.52,0.56,"NAN","NAN","NAN","NAN",4.148
"2026-02-23 14:50:00",47382,5.67,21.92,0.55,0.59,"NAN","NAN","NAN","NAN",4.184
"2026-02-23 15:00:00",47383,4.62,17.86,0.51,0.55,"NAN","NAN","NAN","NAN",4.075
"2026-02-23 15:10:00",47384,5.99,23.15,0.54,0.58,"NAN","NAN","NAN","NAN",4.057
"2026-02-23 15:20:00",47385,5.38,20.78,0.54,0.58,"NAN","NAN","NAN","NAN",4.057
"2026-02-23 15:30:00",47386,3.68,14.22,0.53,0.57,"NAN","NAN","NAN","NAN",4.182
"2026-02-23 15:40:00",47387,3.34,12.92,0.53,0.57,"NAN","NAN","NAN","NAN",4.201
"2026-02-23 15:50:00",47388,2.93,11.33,0.55,0.59,"NAN","NAN","NAN","NAN",4.131
"2026-02-23 16:00:00",47389,3.59,13.87,0.53,0.57,"NAN","NAN","NAN","NAN",4.163
"2026-02-23 16:10:00",47390,4.15,16.02,0.58,0.62,"NAN","NAN","NAN","NAN",4.184
"2026-02-23 16:20:00",47391,4.58,17.7,0.55,0.59,"NAN","NAN","NAN","NAN",4.148
"2026-02-23 16:30:00",47392,5.53,21.35,0.62,0.66,"NAN","NAN","NAN","NAN",4.162
"2026-02-23 16:40:00",47393,3.76,14.51,0.55,0.59,"NAN","NAN","NAN","NAN",4.147
"2026-02-23 16:50:00",47394,4.6,17.76,0.64,0.68,"NAN","NAN","NAN","NAN",4.229
"2026-02-23 17:00:00",47395,5.77,22.29,0.63,0.67,"NAN","NAN","NAN","NAN",4.258
"2026-02-23 17:10:00",47396,5.92,22.87,0.63,0.67,"NAN","NAN","NAN","NAN",4.192
"2026-02-23 17:20:00",47397,4.2,16.23,0.65,0.69,"NAN","NAN","NAN","NAN",4.182
"2026-02-23 17:30:00",47398,3.22,12.45,0.63,0.67,"NAN","NAN","NAN","NAN",4.114
"2026-02-23 17:40:00",47399,7.13,27.56,0.6,0.65,"NAN","NAN","NAN","NAN",4.127
"2026-02-23 17:50:00",47400,8.9,34.39,0.64,0.68,"NAN","NAN","NAN","NAN",4.125
"2026-02-23 18:00:00",47401,6.72,25.97,0.67,0.71,"NAN","NAN","NAN","NAN",4.093
"2026-02-23 18:10:00",47402,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-02-23 18:20:00",47403,4.19,16.18,0.6,0.65,"NAN","NAN","NAN","NAN",4.08
"2026-02-23 18:30:00",47404,6.08,23.5,0.73,0.77,"NAN","NAN","NAN","NAN",4.059
"2026-02-23 18:40:00",47405,5.85,22.61,0.65,0.69,"NAN","NAN","NAN","NAN",4.089
"2026-02-23 18:50:00",47406,4.56,17.62,0.61,0.65,"NAN","NAN","NAN","NAN",4.073
"2026-02-23 19:00:00",47407,5.68,21.93,0.62,0.66,"NAN","NAN","NAN","NAN",4.083
"2026-02-23 19:10:00",47408,5.95,22.98,0.73,0.77,"NAN","NAN","NAN","NAN",4.036
"2026-02-23 19:20:00",47409,5.93,22.92,0.74,0.78,"NAN","NAN","NAN","NAN",4.04
"2026-02-23 19:30:00",47410,7.08,27.35,0.85,0.89,"NAN","NAN","NAN","NAN",4.01
"2026-02-23 19:40:00",47411,6.04,23.35,0.8,0.84,"NAN","NAN","NAN","NAN",4.013
"2026-02-23 19:50:00",47412,3.37,13.02,0.7,0.74,"NAN","NAN","NAN","NAN",4.013
"2026-02-23 20:00:00",47413,7.48,28.91,0.74,0.79,"NAN","NAN","NAN","NAN",4.038
"2026-02-23 20:10:00",47414,6.05,23.37,0.68,0.72,"NAN","NAN","NAN","NAN",3.99
"2026-02-23 20:20:00",47415,4.9,18.91,0.7,0.74,"NAN","NAN","NAN","NAN",3.984
"2026-02-23 20:30:00",47416,4.91,18.99,0.76,0.8,"NAN","NAN","NAN","NAN",3.978
"2026-02-23 20:40:00",47417,5.72,22.08,0.83,0.87,"NAN","NAN","NAN","NAN",3.985
"2026-02-23 20:50:00",47418,5.53,21.38,0.67,0.71,"NAN","NAN","NAN","NAN",3.962
"2026-02-23 21:00:00",47419,5.62,21.71,0.72,0.76,"NAN","NAN","NAN","NAN",3.955
"2026-02-23 21:10:00",47420,6.65,25.68,0.7,0.74,"NAN","NAN","NAN","NAN",3.958
"2026-02-23 21:20:00",47421,4.2,16.23,0.85,0.89,"NAN","NAN","NAN","NAN",3.961
"2026-02-23 21:30:00",47422,7.34,28.38,0.85,0.89,"NAN","NAN","NAN","NAN",3.966
"2026-02-23 21:40:00",47423,6.14,23.71,0.84,0.88,"NAN","NAN","NAN","NAN",3.987
"2026-02-23 21:50:00",47424,5.02,19.4,0.6,0.64,"NAN","NAN","NAN","NAN",3.913
"2026-02-23 22:00:00",47425,4.61,17.81,0.75,0.79,"NAN","NAN","NAN","NAN",3.892
"2026-02-23 22:10:00",47426,3.88,15,0.68,0.72,"NAN","NAN","NAN","NAN",3.889
"2026-02-23 22:20:00",47427,5.63,21.77,0.73,0.78,"NAN","NAN","NAN","NAN",3.887
"2026-02-23 22:30:00",47428,5.18,20.01,0.58,0.62,"NAN","NAN","NAN","NAN",3.895
"2026-02-23 22:40:00",47429,5.2,20.09,0.77,0.82,"NAN","NAN","NAN","NAN",3.837
"2026-02-23 22:50:00",47430,7.07,27.33,0.83,0.87,"NAN","NAN","NAN","NAN",3.853
"2026-02-23 23:00:00",47431,3.17,12.27,0.63,0.67,"NAN","NAN","NAN","NAN",3.85
"2026-02-23 23:10:00",47432,6.06,23.42,0.81,0.85,"NAN","NAN","NAN","NAN",3.825
"2026-02-23 23:20:00",47433,6.7,25.89,0.71,0.75,"NAN","NAN","NAN","NAN",3.816
"2026-02-23 23:30:00",47434,6.11,23.62,0.63,0.67,"NAN","NAN","NAN","NAN",3.802
"2026-02-23 23:40:00",47435,5.17,19.99,0.6,0.64,"NAN","NAN","NAN","NAN",3.833
"2026-02-23 23:50:00",47436,5.52,21.34,0.6,0.64,"NAN","NAN","NAN","NAN",3.85
"2026-02-24 00:00:00",47437,7.25,28.02,0.64,0.68,"NAN","NAN","NAN","NAN",3.822
"2026-02-24 00:10:00",47438,4.44,17.15,0.73,0.77,"NAN","NAN","NAN","NAN",3.791
"2026-02-24 00:20:00",47439,4.52,17.48,0.66,0.7,"NAN","NAN","NAN","NAN",3.793
"2026-02-24 00:30:00",47440,4.94,19.08,0.79,0.84,"NAN","NAN","NAN","NAN",3.772
"2026-02-24 00:40:00",47441,5.4,20.88,0.68,0.72,"NAN","NAN","NAN","NAN",3.765
"2026-02-24 00:50:00",47442,4.79,18.51,0.64,0.68,"NAN","NAN","NAN","NAN",3.773
"2026-02-24 01:00:00",47443,6.36,24.58,0.65,0.69,"NAN","NAN","NAN","NAN",3.784
"2026-02-24 01:10:00",47444,3.52,13.61,0.65,0.69,"NAN","NAN","NAN","NAN",3.77
"2026-02-24 01:20:00",47445,4.75,18.33,0.7,0.74,"NAN","NAN","NAN","NAN",3.754
"2026-02-24 01:30:00",47446,9.15,35.34,0.66,0.7,"NAN","NAN","NAN","NAN",3.739
"2026-02-24 01:40:00",47447,4.37,16.88,0.64,0.68,"NAN","NAN","NAN","NAN",3.731
"2026-02-24 01:50:00",47448,5.41,20.9,0.66,0.7,"NAN","NAN","NAN","NAN",3.698
"2026-02-24 02:00:00",47449,5.45,21.06,0.62,0.66,"NAN","NAN","NAN","NAN",3.643
"2026-02-24 02:10:00",47450,4.73,18.26,0.57,0.61,"NAN","NAN","NAN","NAN",3.642
"2026-02-24 02:20:00",47451,4.11,15.89,0.54,0.58,"NAN","NAN","NAN","NAN",3.63
"2026-02-24 02:30:00",47452,4.42,17.09,0.6,0.64,"NAN","NAN","NAN","NAN",3.561
"2026-02-24 02:40:00",47453,4.7,18.15,0.72,0.76,"NAN","NAN","NAN","NAN",3.564
"2026-02-24 02:50:00",47454,4.03,15.58,0.75,0.79,"NAN","NAN","NAN","NAN",3.554
"2026-02-24 03:00:00",47455,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-02-24 03:10:00",47456,5.44,21.02,0.73,0.78,"NAN","NAN","NAN","NAN",3.515
"2026-02-24 03:20:00",47457,7.06,27.29,0.86,0.9,"NAN","NAN","NAN","NAN",3.538
"2026-02-24 03:30:00",47458,10.75,41.54,0.8,0.84,"NAN","NAN","NAN","NAN",3.499
"2026-02-24 03:40:00",47459,4.19,16.18,0.68,0.72,"NAN","NAN","NAN","NAN",3.54
"2026-02-24 03:50:00",47460,5.15,19.9,0.7,0.74,"NAN","NAN","NAN","NAN",3.565
"2026-02-24 04:00:00",47461,6.47,24.99,0.83,0.87,"NAN","NAN","NAN","NAN",3.568
"2026-02-24 04:10:00",47462,6.65,25.7,0.95,0.99,"NAN","NAN","NAN","NAN",3.543
"2026-02-24 04:20:00",47463,6.23,24.07,0.68,0.72,"NAN","NAN","NAN","NAN",3.459
"2026-02-24 04:30:00",47464,5.02,19.38,0.76,0.81,"NAN","NAN","NAN","NAN",3.528
"2026-02-24 04:40:00",47465,5.62,21.72,0.66,0.7,"NAN","NAN","NAN","NAN",3.481
"2026-02-24 04:50:00",47466,5.26,20.34,0.68,0.72,"NAN","NAN","NAN","NAN",3.42
"2026-02-24 05:00:00",47467,4.74,18.29,0.62,0.67,"NAN","NAN","NAN","NAN",3.358
"2026-02-24 05:10:00",47468,8.2,31.69,0.78,0.82,"NAN","NAN","NAN","NAN",3.372
"2026-02-24 05:20:00",47469,5.6,21.63,0.91,0.95,"NAN","NAN","NAN","NAN",3.394
"2026-02-24 05:30:00",47470,4.43,17.12,0.82,0.86,"NAN","NAN","NAN","NAN",3.407
"2026-02-24 05:40:00",47471,8.92,34.47,0.93,0.97,"NAN","NAN","NAN","NAN",3.385
"2026-02-24 05:50:00",47472,4.61,17.82,0.74,0.78,"NAN","NAN","NAN","NAN",3.377
"2026-02-24 06:00:00",47473,5.83,22.54,0.7,0.74,"NAN","NAN","NAN","NAN",3.365
"2026-02-24 06:10:00",47474,4.74,18.32,0.84,0.88,"NAN","NAN","NAN","NAN",3.352
"2026-02-24 06:20:00",47475,4.57,17.66,0.87,0.91,"NAN","NAN","NAN","NAN",3.298
"2026-02-24 06:30:00",47476,5.56,21.49,0.92,0.96,"NAN","NAN","NAN","NAN",3.26
"2026-02-24 06:40:00",47477,6.08,23.51,0.75,0.79,"NAN","NAN","NAN","NAN",3.307
"2026-02-24 06:50:00",47478,6.54,25.25,0.71,0.75,"NAN","NAN","NAN","NAN",3.265
"2026-02-24 07:00:00",47479,6.44,24.89,0.74,0.78,"NAN","NAN","NAN","NAN",3.241
"2026-02-24 07:10:00",47480,5.9,22.81,0.74,0.78,"NAN","NAN","NAN","NAN",3.197
"2026-02-24 07:20:00",47481,6.53,25.25,0.87,0.91,"NAN","NAN","NAN","NAN",3.169
"2026-02-24 07:30:00",47482,6.54,25.25,0.76,0.8,"NAN","NAN","NAN","NAN",3.149
"2026-02-24 07:40:00",47483,6.45,24.92,0.63,0.67,"NAN","NAN","NAN","NAN",3.119
"2026-02-24 07:50:00",47484,4.98,19.24,0.8,0.84,"NAN","NAN","NAN","NAN",3.091
"2026-02-24 08:00:00",47485,4.58,17.69,0.63,0.68,"NAN","NAN","NAN","NAN",3.055
"2026-02-24 08:10:00",47486,5.03,19.42,0.73,0.77,"NAN","NAN","NAN","NAN",3.047
"2026-02-24 08:20:00",47487,5.66,21.88,0.64,0.68,"NAN","NAN","NAN","NAN",3.028
"2026-02-24 08:30:00",47488,5.08,19.64,0.66,0.7,"NAN","NAN","NAN","NAN",2.972
"2026-02-24 08:40:00",47489,4.71,18.19,0.68,0.72,"NAN","NAN","NAN","NAN",2.978
"2026-02-24 08:50:00",47490,5.18,20.02,0.6,0.65,"NAN","NAN","NAN","NAN",2.983
"2026-02-24 09:00:00",47491,4.53,17.49,0.55,0.59,"NAN","NAN","NAN","NAN",3.062
"2026-02-24 09:10:00",47492,3.93,15.19,0.57,0.61,"NAN","NAN","NAN","NAN",3.03
"2026-02-24 09:20:00",47493,3.17,12.23,0.55,0.59,"NAN","NAN","NAN","NAN",2.992
"2026-02-24 09:30:00",47494,6.24,24.1,0.53,0.57,"NAN","NAN","NAN","NAN",2.952
"2026-02-24 09:40:00",47495,3.15,12.17,0.56,0.6,"NAN","NAN","NAN","NAN",2.974
"2026-02-24 09:50:00",47496,4.97,19.19,0.54,0.58,"NAN","NAN","NAN","NAN",3.082
"2026-02-24 10:00:00",47497,4.36,16.86,0.49,0.53,"NAN","NAN","NAN","NAN",2.986
"2026-02-24 10:10:00",47498,3.79,14.66,0.58,0.62,"NAN","NAN","NAN","NAN",3.035
"2026-02-24 10:20:00",47499,6.39,24.7,0.57,0.62,"NAN","NAN","NAN","NAN",3.034
"2026-02-24 10:30:00",47500,6.11,23.62,0.66,0.7,"NAN","NAN","NAN","NAN",3.046
"2026-02-24 10:40:00",47501,4.45,17.19,0.57,0.61,"NAN","NAN","NAN","NAN",3.07
"2026-02-24 10:50:00",47502,5.15,19.91,0.56,0.6,"NAN","NAN","NAN","NAN",3.094
"2026-02-24 11:00:00",47503,4.54,17.56,0.53,0.57,"NAN","NAN","NAN","NAN",3.111
"2026-02-24 11:10:00",47504,4.56,17.61,0.56,0.6,"NAN","NAN","NAN","NAN",3.13
"2026-02-24 11:20:00",47505,3.81,14.73,0.68,0.72,"NAN","NAN","NAN","NAN",3.166
"2026-02-24 11:30:00",47506,4.16,16.09,0.54,0.58,"NAN","NAN","NAN","NAN",3.186
"2026-02-24 11:40:00",47507,6.66,25.73,0.58,0.62,"NAN","NAN","NAN","NAN",3.184
"2026-02-24 11:50:00",47508,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2026-02-24 12:00:00",47509,3.92,15.14,0.55,0.59,"NAN","NAN","NAN","NAN",3.242
"2026-02-24 12:10:00",47510,4.32,16.68,0.51,0.55,"NAN","NAN","NAN","NAN",3.214
"2026-02-24 12:20:00",47511,3.12,12.03,0.52,0.56,"NAN","NAN","NAN","NAN",3.225
"2026-02-24 12:30:00",47512,2.3,8.87,0.46,0.5,"NAN","NAN","NAN","NAN",3.251
"2026-02-24 12:40:00",47513,3.29,12.73,0.47,0.51,"NAN","NAN","NAN","NAN",3.219
"2026-02-24 12:50:00",47514,3,11.59,0.47,0.51,"NAN","NAN","NAN","NAN",3.252
"2026-02-24 13:00:00",47515,2.92,11.3,0.56,0.61,"NAN","NAN","NAN","NAN",3.248
"2026-02-24 13:10:00",47516,4.85,18.75,0.58,0.62,"NAN","NAN","NAN","NAN",3.265
"2026-02-24 13:20:00",47517,3.65,14.1,0.53,0.57,"NAN","NAN","NAN","NAN",3.293
"2026-02-24 13:30:00",47518,5.05,19.52,0.59,0.63,"NAN","NAN","NAN","NAN",3.295
"2026-02-24 13:40:00",47519,5.04,19.49,0.6,0.64,"NAN","NAN","NAN","NAN",3.279
"2026-02-24 13:50:00",47520,5.19,20.07,0.6,0.64,"NAN","NAN","NAN","NAN",3.295
"2026-02-24 14:00:00",47521,5,19.31,0.61,0.66,"NAN","NAN","NAN","NAN",3.293
"2026-02-24 14:10:00",47522,4.49,17.37,0.58,0.62,"NAN","NAN","NAN","NAN",3.294
"2026-02-24 14:20:00",47523,5.29,20.43,0.63,0.67,"NAN","NAN","NAN","NAN",3.298
"2026-02-24 14:30:00",47524,5.21,20.13,0.72,0.76,"NAN","NAN","NAN","NAN",3.299
"2026-02-24 14:40:00",47525,5.97,23.07,0.61,0.65,"NAN","NAN","NAN","NAN",3.31
"2026-02-24 14:50:00",47526,4.88,18.87,0.56,0.6,"NAN","NAN","NAN","NAN",3.323
"2026-02-24 15:00:00",47527,4.8,18.56,0.55,0.59,"NAN","NAN","NAN","NAN",3.309
"2026-02-24 15:10:00",47528,7.06,27.29,0.57,0.61,"NAN","NAN","NAN","NAN",3.307
"2026-02-24 15:20:00",47529,3.65,14.1,0.61,0.65,"NAN","NAN","NAN","NAN",3.323
"2026-02-24 15:30:00",47530,4.41,17.04,0.66,0.7,"NAN","NAN","NAN","NAN",3.35
"2026-02-24 15:40:00",47531,4.92,18.99,0.59,0.63,"NAN","NAN","NAN","NAN",3.348
"2026-02-24 15:50:00",47532,6.15,23.76,0.81,0.86,"NAN","NAN","NAN","NAN",3.359
"2026-02-24 16:00:00",47533,5.39,20.82,0.67,0.71,"NAN","NAN","NAN","NAN",3.372
"2026-02-24 16:10:00",47534,6.08,23.49,0.54,0.58,"NAN","NAN","NAN","NAN",3.386
"2026-02-24 16:20:00",47535,5.36,20.71,0.63,0.67,"NAN","NAN","NAN","NAN",3.4
"2026-02-24 16:30:00",47536,5.52,21.31,0.55,0.59,"NAN","NAN","NAN","NAN",3.415
"2026-02-24 16:40:00",47537,5.16,19.95,0.6,0.64,"NAN","NAN","NAN","NAN",3.418
"2026-02-24 16:50:00",47538,4.24,16.39,0.77,0.81,"NAN","NAN","NAN","NAN",3.411
"2026-02-24 17:00:00",47539,4.65,17.97,0.7,0.74,"NAN","NAN","NAN","NAN",3.405
"2026-02-24 17:10:00",47540,4.95,19.14,0.79,0.83,"NAN","NAN","NAN","NAN",3.402
"2026-02-24 17:20:00",47541,6.1,23.58,0.85,0.89,"NAN","NAN","NAN","NAN",3.401
