"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_9"
"2026-02-01 08:50:00",44178,12.62,-6.866,0.06261597,3.451715,3.58291,3.699152,3.744806,3.85528,3.960382,3.98504,3.984735,3.982843,9.20722,70.25677,4.00647,8.43641,64.26716,3.942734,260201,84944,3.517,22.79,38.65,25.12,83.56,11.09,1.13,4.41,0.33,0.27,5.47,17.56,4.4,3.3,2.328,6.12,10.95,1.2,13.06752,3.975602
"2026-02-01 09:00:00",44179,12.9,-6.757,0.05648194,3.456262,3.579858,3.70965,3.756402,3.876245,3.974725,4.008691,4.011163,3.99505,9.23903,70.54174,4.029205,8.27867,63.08808,3.956398,260201,85944,3.535,22.8,38.65,25.12,82.98,11.01,1.2,4.67,0.26,0.2,5.46,17.54,4.64,3.3,2.329,6.12,11.12,1.2,13.06537,3.985341
"2026-02-01 09:10:00",44180,13.2,-6.536,0.05925904,3.464014,3.574274,3.715021,3.76214,3.883813,3.968744,4.008325,4.002069,3.980554,9.17991,70.10982,4.039825,8.131044,61.92086,3.930435,260201,90944,3.548,22.84,38.69,25.15,82.59,10.96,1.15,4.48,0.33,0.27,5.42,17.45,4.4,3.29,2.321,6.13,11.36,1.2,13.0646,3.960127
"2026-02-01 09:20:00",44181,13.32,-6.151,0.06768189,3.466638,3.580621,3.710565,3.755792,3.877557,3.957696,3.99325,3.987176,3.967035,9.14594,69.83325,4.030395,8.609932,65.56801,3.930603,260201,91944,3.548,22.83,38.68,25.14,82.62,10.96,1.37,5.37,0.32,0.26,5.44,17.51,4.23,3.31,2.332,6.13,12.13,1.2,13.05396,3.946124
"2026-02-01 09:30:00",44182,14.2,-5.737,0.0579773,3.441308,3.583856,3.706048,3.748712,3.868463,3.947382,3.998926,3.992914,3.97558,9.21672,70.36808,4.027359,8.479034,64.56948,3.929581,260201,92944,3.552,22.84,38.7,25.15,82.22,10.91,0.88,3.39,0.36,0.3,5.46,17.55,4.24,3.31,2.333,6.12,13.09,1.2,13.07101,3.95544
"2026-02-01 09:40:00",44183,14.18,-5.4,0.05974732,3.434106,3.577203,3.714441,3.756464,3.888055,3.947839,4.019769,4.011438,4.017236,9.28766,70.91765,4.031738,8.216002,62.60924,3.955559,260201,93944,3.547,22.84,38.69,25.15,82.27,10.91,1.07,4.18,0.27,0.21,5.44,17.5,4.32,3.31,2.334,6.12,13.07,1.2,13.06255,3.990089
"2026-02-01 09:50:00",44184,14.19,-5.146,0.05062256,3.430353,3.580835,3.71795,3.770196,3.903924,3.95788,4.011102,4.010065,4.027124,9.33135,71.29866,4.057007,7.865655,59.97883,3.980507,260201,94944,3.551,22.87,38.73,25.18,82.13,10.89,2.16,8.57,0.35,0.29,5.47,17.57,4.27,3.31,2.335,6.13,13.06,1.2,13.05901,4.005778
"2026-02-01 10:00:00",44185,14.16,-4.916,0.05117188,3.441278,3.578851,3.704614,3.785638,3.911768,3.956628,4.020685,4.023523,4.032709,9.29913,71.06343,4.062881,7.922323,60.41953,3.985909,260201,95944,3.551,22.86,38.72,25.17,81.77,10.85,0.78,2.97,0.23,0.17,5.42,17.46,4.3,3.3,2.325,6.13,13.05,1.2,13.05599,4.015038
"2026-02-01 10:10:00",44186,14.18,-4.622,0.05788574,3.440118,3.581872,3.694696,3.804132,3.912683,3.960077,4.018396,4.039758,4.045831,9.27519,70.88906,4.067444,7.754838,59.17189,4.004944,260201,100944,3.553,22.84,38.7,25.15,81.79,10.85,2.48,9.85,0.32,0.26,6.38,19.87,4.33,3.32,2.336,6.13,13.04,1.2,13.06505,4.029593
"2026-02-01 10:20:00",44187,14.17,-4.294,0.04525147,3.447382,3.593805,3.699304,3.797326,3.92019,3.962,4.017999,4.049188,4.058038,9.28217,70.9393,4.065758,7.641144,58.308,4.007309,260201,101944,3.551,22.84,38.7,25.15,81.84,10.85,1.01,3.93,0.27,0.21,6.19,19.39,613.75,3.32,2.337,6.13,13.05,1.2,13.06356,4.040221
"2026-02-01 10:30:00",44188,14.18,-3.944,0.05175171,3.441736,3.597925,3.717859,3.792016,3.922388,3.963128,4.033716,4.056634,4.064874,9.25825,70.74897,4.061722,7.483674,57.12553,4.020119,260201,102944,3.549,22.83,38.68,25.14,82.29,10.92,0.99,3.82,0.26,0.2,5.5,17.65,1409.71,3.32,2.339,6.12,13.05,1.2,13.07398,4.047519
"2026-02-01 10:40:00",44189,14.18,-3.59,0.0546814,3.446161,3.597406,3.726587,3.796777,3.92254,3.961236,4.033228,4.054284,4.055078,9.21145,70.42616,4.080574,7.388544,56.38301,4.008995,260201,103944,3.553,22.83,38.67,25.14,82.06,10.88,2.94,11.71,0.3,0.24,5.53,17.72,4.38,3.32,2.339,6.12,13.06,1.2,13.05275,4.039274
"2026-02-01 10:50:00",44190,14.17,-3.216,0.05205689,3.43493,3.601678,3.732263,3.802057,3.928644,3.956262,4.035882,4.054712,4.050867,9.2212,70.51126,4.086296,7.582259,57.85755,4.00663,260201,104944,3.555,22.82,38.65,25.12,82.43,10.93,1.95,7.72,0.37,0.31,5.43,17.48,4.72,3.31,2.336,6.13,13.04,1.2,13.06009,4.030114
"2026-02-01 11:00:00",44191,14.11,-2.785,0.06310425,3.433344,3.599847,3.732355,3.80343,3.929315,3.957117,4.041925,4.059595,4.040918,9.20289,70.37416,4.087814,7.567193,57.74346,4.007133,260201,105944,3.567,22.81,38.62,25.1,82.36,10.92,1.07,4.16,0.3,0.23,5.46,17.55,4.55,3.32,2.34,6.12,13.02,1.2,13.06416,4.027852
"2026-02-01 11:10:00",44192,14.14,-2.352,0.06643066,3.439905,3.597101,3.711969,3.818658,3.928644,3.968866,4.040826,4.062341,4.049676,9.21222,70.39344,4.0597,7.56515,57.7281,4.007309,260201,110944,3.555,22.82,38.66,25.13,82.45,10.94,0.81,3.12,0.28,0.22,5.47,17.57,4.71,3.32,2.343,6.13,13.02,1.2,13.07151,4.028002
"2026-02-01 11:20:00",44193,14.14,-1.988,0.07222901,3.45672,3.600732,3.701593,3.842828,3.92135,3.974634,4.034479,4.056238,4.053766,9.24912,70.69123,4.068275,7.657621,58.43379,4.007317,260201,111944,3.56,22.82,38.65,25.12,82.34,10.92,0.4,1.46,0.25,0.19,5.47,17.58,4.46,3.32,2.342,6.13,13.02,1.2,13.06607,4.032938
"2026-02-01 11:30:00",44194,14.13,-1.636,0.08742676,3.468622,3.599878,3.707361,3.859582,3.912408,3.975854,4.022394,4.043298,4.028467,9.30307,71.09255,4.062386,7.72297,58.90418,3.989105,260201,112943,3.561,22.85,38.7,25.16,81.98,10.87,1.04,4.03,0.22,0.16,5.5,17.64,4.16,3.31,2.335,6.12,13.02,1.2,13.05799,4.011626
"2026-02-01 11:40:00",44195,14.14,-1.324,0.09780274,3.47561,3.606622,3.713739,3.865167,3.894312,3.967126,4.035303,4.053278,4.033197,9.35627,71.51726,4.071983,7.696896,58.72481,4.001747,260201,113943,3.566,22.84,38.67,25.13,81.78,10.84,0.99,3.84,0.22,0.16,5.49,17.63,4.53,3.32,2.336,6.13,13.03,1.2,13.0618,4.016051
"2026-02-01 11:50:00",44196,14.14,-1.017,0.1134888,3.483789,3.60708,3.714868,3.864892,3.91366,3.957391,4.043481,4.049646,4.028222,9.3904,71.78195,4.074013,7.629838,58.20847,3.998718,260201,114943,3.568,22.85,38.68,25.14,81.95,10.87,0.57,2.13,0.33,0.27,5.47,17.58,6.12,3.32,2.339,6.13,13.02,1.21,13.06326,4.013818
"2026-02-01 12:00:00",44197,13.98,-0.749,0.1305786,3.4974,3.60003,3.714288,3.85885,3.929376,3.949701,4.048456,4.045556,4.021936,9.37292,71.68512,4.093529,7.777955,59.31644,3.984558,260201,115943,3.568,22.83,38.65,25.12,82.32,10.92,1.14,4.45,0.23,0.17,5.46,17.56,4.3,3.33,2.344,6.13,12.96,1.21,13.06521,4.003819
"2026-02-01 12:10:00",44198,14.09,-0.461,0.1431824,3.505792,3.593439,3.711481,3.855127,3.939844,3.951349,4.057702,4.041284,4.017694,9.31944,71.294,4.103119,7.861458,59.94816,3.981361,260201,120943,3.565,22.82,38.64,25.12,82.38,10.92,0.84,3.22,0.26,0.2,5.47,17.58,4.32,3.31,2.336,6.13,13.01,1.21,13.0628,4.001601
"2026-02-01 12:20:00",44199,14.1,-0.161,0.1512695,3.503381,3.598077,3.704187,3.859125,3.941308,3.97442,4.046472,4.042383,4.016931,9.27187,70.93984,4.108345,7.831982,59.72265,3.98085,260201,121943,3.566,22.82,38.64,25.12,82.51,10.94,0.66,2.5,0.2,0.14,5.48,17.59,4.21,3.31,2.334,6.13,12.99,1.21,13.06221,4.002341
"2026-02-01 12:30:00",44200,14.1,0.162,0.1600891,3.51037,3.607202,3.698236,3.861993,3.930963,3.972223,4.04278,4.039148,4.023858,9.24418,70.72449,4.106491,7.849472,59.85781,3.982025,260201,122943,3.57,22.82,38.64,25.12,82.04,10.88,0.87,3.35,0.21,0.15,5.39,17.38,4.29,3.32,2.339,6.13,12.99,1.21,13.06209,4.008216
"2026-02-01 12:40:00",44201,14.1,0.519,0.173822,3.517724,3.611536,3.694482,3.866266,3.916834,3.966364,4.033899,4.03457,4.019159,9.24547,70.73062,4.104469,7.842754,59.81101,3.984894,260201,123943,3.571,22.85,38.68,25.14,82.1,10.88,0.81,3.09,0.25,0.19,5.44,17.5,4.65,3.31,2.333,6.12,13,1.2,13.06015,4.005435
"2026-02-01 12:50:00",44202,14.11,0.856,0.1827637,3.527643,3.612817,3.697809,3.874231,3.913354,3.97326,4.051477,4.036615,4.016199,9.254541,70.79506,4.101776,7.949646,60.62248,3.982521,260201,124943,3.571,22.82,38.64,25.12,82.69,10.96,0.49,1.83,0.2,0.14,5.47,17.57,4.23,3.31,2.331,6.13,12.98,1.2,13.06427,4.001068
"2026-02-01 13:00:00",44203,14.1,1.221,0.1931396,3.524774,3.611688,3.702814,3.87829,3.899469,3.951013,4.046198,4.032922,4.016992,9.26192,70.81466,4.081909,7.844377,59.81716,3.98085,260201,125943,3.569,22.82,38.63,25.11,82.72,10.97,0.7,2.66,0.22,0.16,5.42,17.46,4.41,3.31,2.331,6.12,12.99,1.2,13.06038,4.001766
"2026-02-01 13:10:00",44204,14.09,1.47,0.2030579,3.520959,3.600793,3.697351,3.863031,3.902246,3.93966,4.047388,4.038507,4.02337,9.28575,70.97324,4.069298,7.817628,59.61818,3.984047,260201,130943,3.573,22.83,38.65,25.12,82.18,10.89,0.9,3.46,0.22,0.16,5.5,17.64,4.25,3.31,2.331,6.13,12.98,1.2,13.06852,4.00786
"2026-02-01 13:20:00",44205,14.1,1.359,0.2019592,3.515802,3.610254,3.691583,3.835718,3.925928,3.954645,4.0422,4.039117,4.021295,9.35812,71.55015,4.081909,7.797898,59.47305,3.987419,260201,131943,3.568,22.83,38.64,25.12,82.35,10.92,0.48,1.79,0.27,0.21,5.49,17.63,4.39,3.31,2.333,6.12,12.99,1.2,13.06518,4.007339
"2026-02-01 13:30:00",44206,14.13,1.163,0.2187744,3.523004,3.618372,3.696313,3.833795,3.911462,3.972803,4.047662,4.03924,4.031488,9.33788,71.40238,4.085625,7.794608,59.45333,3.990967,260201,132943,3.576,22.83,38.64,25.12,82.33,10.91,1.3,5.09,0.25,0.19,5.42,17.45,4.28,3.31,2.33,6.13,13.02,1.2,13.05717,4.011037
"2026-02-01 13:40:00",44207,14.13,1.063,0.2262817,3.528741,3.624231,3.708582,3.844446,3.904992,3.981592,4.049127,4.03985,4.041192,9.28174,70.97647,4.087463,7.75917,59.19802,4.000557,260201,133943,3.584,22.84,38.65,25.12,82.51,10.94,0.56,2.08,0.23,0.17,5.37,17.33,4.15,3.3,2.326,6.13,13.02,1.2,13.06606,4.023479
"2026-02-01 13:50:00",44208,14.1,1.011,0.2329346,3.531824,3.62774,3.710962,3.853235,3.90722,3.982934,4.052179,4.043542,4.035211,9.26518,70.84073,4.082596,7.724855,58.93255,3.998207,260201,134943,3.583,22.84,38.64,25.12,82.71,10.96,1.1,4.27,0.27,0.21,5.42,17.46,4.49,3.31,2.335,6.13,12.97,1.2,13.07633,4.017764
"2026-02-01 14:00:00",44209,14.1,0.991,0.2369629,3.532831,3.629877,3.706689,3.860376,3.907007,3.957971,4.056696,4.045679,4.046258,9.29205,71.03775,4.078049,7.592134,57.9329,4.00663,260201,135943,3.585,22.81,38.6,25.09,82.87,10.98,0.89,3.44,0.21,0.15,5.44,17.5,4.49,3.31,2.332,6.13,12.98,1.2,13.06379,4.031224
"2026-02-01 14:10:00",44210,14.09,1.014,0.2380615,3.533838,3.621881,3.709863,3.86477,3.914087,3.970331,4.02511,4.048883,4.040979,9.37092,71.64347,4.079559,7.52893,57.45061,4.00663,260201,140943,3.587,22.82,38.62,25.1,82.9,10.99,0.94,3.61,0.26,0.2,5.46,17.55,4.31,3.31,2.331,6.12,12.97,1.2,13.05531,4.026015
"2026-02-01 14:20:00",44211,14.05,1.076,0.2382751,3.540796,3.622339,3.714807,3.865442,3.910547,3.980859,4.047418,4.047449,4.047021,9.40872,71.97702,4.103119,7.555123,57.64947,4.005959,260201,141943,3.59,22.83,38.62,25.1,82.77,10.97,0.5,1.87,0.2,0.14,5.41,17.41,4.2,3.3,2.327,6.12,12.97,1.2,13.06127,4.027811
"2026-02-01 14:30:00",44212,14.05,1.196,0.2417236,3.538568,3.624109,3.718286,3.866052,3.904046,3.989252,4.05813,4.052911,4.04989,9.40716,71.96195,4.101448,7.56301,57.71295,4.008156,260201,142943,3.59,22.84,38.64,25.12,82.25,10.9,1.3,5.09,0.29,0.23,5.47,17.58,4.31,3.3,2.329,6.13,12.96,1.2,13.0614,4.033295
"2026-02-01 14:40:00",44213,14.07,1.348,0.2406555,3.537622,3.624719,3.720178,3.862451,3.910028,3.993158,4.053033,4.051263,4.048059,9.39133,71.82566,4.093361,7.451334,56.85406,4.003601,260201,143943,3.587,22.83,38.63,25.11,83.07,11.01,1.05,4.1,0.21,0.15,5.48,17.59,4.27,3.31,2.335,6.13,12.95,1.2,13.0639,4.024288
"2026-02-01 14:50:00",44214,14.06,1.562,0.2397095,3.53454,3.610376,3.723871,3.864099,3.921899,3.989679,4.059442,4.047876,4.051294,9.39821,71.87761,4.093025,7.494878,57.19078,4.00663,260201,144943,3.579,22.82,38.62,25.1,83.11,11.02,1.15,4.47,0.24,0.18,5.39,17.39,4.4,3.31,2.33,6.13,12.96,1.2,13.06246,4.033075
"2026-02-01 15:00:00",44215,14.06,1.735,0.2434021,3.534753,3.60357,3.72851,3.867426,3.92315,3.998529,4.068384,4.050104,4.056054,9.36343,71.63118,4.103455,7.59997,57.9933,4.006966,260201,145943,3.579,22.83,38.64,25.11,82.95,10.99,1.11,4.33,0.27,0.21,5.44,17.49,4.39,3.3,2.326,6.12,12.96,1.2,13.06179,4.037546
"2026-02-01 15:10:00",44216,14.06,1.819,0.2247253,3.528864,3.601862,3.727868,3.870935,3.910303,3.995202,4.067316,4.053003,4.054132,9.34901,71.44396,4.062561,7.514885,57.34555,4.007988,260201,150943,3.575,22.83,38.64,25.11,83.37,11.05,0.79,3.02,0.27,0.21,5.5,17.64,4.79,3.31,2.331,6.13,12.97,1.2,13.06006,4.032472
"2026-02-01 15:20:00",44217,14.07,1.768,0.2290588,3.528711,3.600885,3.72146,3.870966,3.907404,3.992761,4.06167,4.05343,4.061975,9.39159,71.7679,4.061714,7.508049,57.30997,4.018936,260201,151943,3.584,22.82,38.62,25.1,82.86,10.98,1.37,5.35,0.28,0.22,5.48,17.6,4.39,3.31,2.33,6.12,12.95,1.2,13.06342,4.043142
"2026-02-01 15:30:00",44218,14.07,1.633,0.2220398,3.529321,3.601678,3.725244,3.87008,3.912439,3.991357,4.055872,4.057886,4.060419,9.45786,72.274,4.061546,7.428164,56.71009,4.025673,260201,152943,3.578,22.82,38.62,25.1,83.06,11.01,0.88,3.41,0.25,0.19,5.46,17.56,4.46,3.31,2.333,6.12,12.92,1.2,13.06394,4.044295
"2026-02-01 15:40:00",44219,14.1,1.503,0.2175842,3.52749,3.600763,3.727106,3.869104,3.921502,3.990076,4.059869,4.057886,4.049036,9.490559,72.55609,4.078384,7.390745,56.39644,4.006805,260201,153943,3.581,22.84,38.66,25.13,82.61,10.95,0.64,2.42,0.23,0.17,5.48,17.59,4.78,3.31,2.332,6.13,13.01,1.2,13.05698,4.030731
"2026-02-01 15:50:00",44220,14.11,1.315,0.1905151,3.520959,3.611292,3.730524,3.87121,3.927728,4.001154,4.066827,4.063806,4.051111,9.46042,72.33132,4.081413,7.441833,56.78628,4.006805,260201,154943,3.579,22.84,38.66,25.13,82.52,10.94,1.52,5.99,0.26,0.2,5.49,17.62,4.33,3.31,2.332,6.13,12.99,1.2,13.06466,4.029867
"2026-02-01 16:00:00",44221,14.1,1.049,0.1798645,3.51748,3.622247,3.722772,3.870874,3.932062,4.012567,4.071161,4.071039,4.065912,9.43159,72.11743,4.084946,7.435349,56.74018,4.009003,260201,155943,3.578,22.84,38.66,25.13,82.6,10.95,0.68,2.59,0.24,0.18,5.47,17.58,4.37,3.31,2.336,6.12,12.97,1.2,13.06058,4.042552
"2026-02-01 16:10:00",44222,14.09,0.734,0.1854797,3.516504,3.639581,3.733667,3.867517,3.929986,4.004114,4.061273,4.058404,4.060754,9.34628,71.45726,4.080734,7.35009,56.09468,4.012535,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.06178,4.040632
"2026-02-01 16:20:00",44223,13.25,0.478,0.1708923,3.517816,3.634027,3.735498,3.878717,3.929834,4.012781,4.079889,4.06167,4.067865,9.16183,70.08496,4.101288,7.235237,55.24678,4.032242,260201,161943,3.579,22.84,38.66,25.13,82.59,10.95,0.88,3.4,0.32,0.26,5.46,17.55,4.75,3.31,2.335,6.13,12.12,1.2,13.06421,4.054587
"2026-02-01 16:30:00",44224,13.26,0.227,0.1610657,3.51687,3.619775,3.708429,3.881952,3.943597,4.020471,4.080164,4.073999,4.052087,8.953801,68.49926,4.104469,7.343179,56.06291,4.026695,260201,162943,3.577,22.83,38.64,25.11,83.09,11.01,1.47,5.76,0.32,0.26,5.39,17.37,4.48,3.32,2.338,6.12,12.12,1.2,13.06305,4.034652
"2026-02-01 16:40:00",44225,12.96,0.005,0.1587463,3.516076,3.622064,3.689905,3.863641,3.924676,4.023584,4.09591,4.078363,4.053766,8.867638,67.79676,4.08007,7.256492,55.39186,4.020447,260201,163943,3.573,22.83,38.65,25.12,83.45,11.06,1.43,5.6,0.37,0.3,5.48,17.6,4.52,3.31,2.334,6.12,11.74,1.2,13.06795,4.038671
"2026-02-01 16:50:00",44226,12.85,-0.201,0.1377808,3.516962,3.628106,3.686578,3.79043,3.906061,4.033014,4.098199,4.082971,4.055353,8.909411,68.08792,4.0644,7.310017,55.79626,4.017586,260201,164943,3.575,22.83,38.64,25.12,83.21,11.03,2.07,8.18,0.33,0.26,5.44,17.5,4.17,3.32,2.339,6.12,11.61,1.2,13.06263,4.039466
"2026-02-01 17:00:00",44227,12.77,-0.397,0.1231323,3.515619,3.635492,3.71853,3.765832,3.886407,3.972833,4.098688,4.08526,4.075189,9.008079,68.80326,4.043015,7.304166,55.7716,4.031227,260201,165943,3.576,22.85,38.67,25.14,82.81,10.98,3.26,13.01,0.39,0.33,5.48,17.61,4.57,3.32,2.339,6.13,11.54,1.2,13.05543,4.051334
"2026-02-01 17:10:00",44228,12.65,-0.57,0.1191345,3.514917,3.642114,3.777704,3.789514,3.895929,3.970941,4.084863,4.086114,4.076135,9.12076,69.67786,4.050598,7.217481,55.1112,4.032242,260201,170943,3.58,22.84,38.66,25.13,83.13,11.02,2.01,7.97,0.42,0.36,5.41,17.42,4.51,3.32,2.338,6.13,11.42,1.19,13.06232,4.061835
"2026-02-01 17:20:00",44229,12.62,-0.736,0.1097961,3.516046,3.637689,3.802545,3.830926,3.911676,4.022333,4.089807,4.079187,4.063501,9.0626,69.24856,4.058853,7.198707,54.95451,4.022972,260201,171943,3.571,22.86,38.7,25.15,83.21,11.03,3.36,13.4,0.45,0.38,5.48,17.59,4.24,3.32,2.339,6.12,11.38,1.19,13.05541,4.048686
"2026-02-01 17:30:00",44230,12.58,-0.894,0.1023499,3.513116,3.635126,3.782983,3.846704,3.916864,4.010065,4.09231,4.082422,4.059534,8.922863,68.18334,4.060196,7.233758,55.23521,4.032074,260201,172943,3.576,22.87,38.7,25.16,82.72,10.96,5.17,20.71,0.32,0.26,5.45,17.52,4.43,3.32,2.34,6.12,11.34,1.19,13.06215,4.04221
"2026-02-01 17:40:00",44231,12.55,-1.054,0.09630738,3.510217,3.636652,3.725122,3.847101,3.908044,3.984857,4.046747,4.066308,4.067163,8.877771,67.87124,4.078384,7.159054,54.66537,4.032402,260201,173943,3.577,22.85,38.67,25.14,82.73,10.97,1.15,4.5,0.32,0.26,5.42,17.46,4.35,3.33,2.345,6.13,11.32,1.19,13.06295,4.05714
"2026-02-01 17:50:00",44232,12.54,-1.228,0.08446655,3.510919,3.637384,3.701379,3.850274,3.930536,3.995294,4.056909,4.069726,4.066583,8.828572,67.51412,4.089149,7.139221,54.51105,4.030395,260201,174943,3.578,22.85,38.67,25.14,82.46,10.93,2.04,8.060001,0.41,0.34,5.38,17.35,4.44,3.33,2.349,6.13,11.3,1.19,13.06169,4.048384
"2026-02-01 18:00:00",44233,12.53,-1.379,0.08092651,3.515527,3.643793,3.713952,3.88482,3.964075,4.029413,4.082788,4.088586,4.081354,8.628308,66.01642,4.108681,7.156068,54.64371,4.033264,260201,175943,3.593,22.87,38.69,25.15,82.22,10.89,1,3.86,0.42,0.36,5.41,17.43,4.25,3.33,2.349,6.13,11.29,1.2,13.06065,4.062632
"2026-02-01 18:10:00",44234,12.54,-1.536,0.06887207,3.51922,3.637628,3.824854,3.91488,3.965662,4.016107,4.060693,4.083673,4.080011,8.289538,63.42252,4.107506,7.022451,53.62125,4.031738,260201,180943,3.593,22.87,38.7,25.15,81.92,10.85,1.13,4.41,0.26,0.2,5.47,17.56,4.14,3.33,2.343,6.12,11.27,1.2,13.06339,4.060668
"2026-02-01 18:20:00",44235,12.51,-1.691,0.07009278,3.517999,3.632837,3.748498,3.81814,3.915216,3.996942,4.053949,4.072931,4.068506,8.114303,62.03653,4.079727,7.147359,54.5739,4.030891,260201,181943,3.595,22.86,38.67,25.13,81.99,10.86,0.73,2.79,0.29,0.23,5.45,17.51,4.33,3.33,2.346,6.13,11.25,1.2,13.06208,4.05202
"2026-02-01 18:30:00",44236,12.48,-1.851,0.06286011,3.516656,3.631006,3.698175,3.75332,3.86178,3.971918,4.051721,4.089838,4.073297,8.214172,62.7178,4.029884,7.086397,54.11027,4.032242,260201,182943,3.599,22.84,38.63,25.11,82.22,10.89,0.89,3.42,0.24,0.18,5.39,17.38,4.47,3.33,2.349,6.12,11.23,1.2,13.06343,4.061327
"2026-02-01 18:40:00",44237,12.44,-2.003,0.04818115,3.516534,3.629175,3.682001,3.75628,3.856317,3.966913,4.052606,4.094598,4.077417,8.568161,65.41744,4.02803,7.037973,53.74266,4.033768,260201,183943,3.603,22.85,38.65,25.12,82.14,10.88,1.35,5.31,0.32,0.25,5.38,17.35,4.36,3.34,2.351,6.12,11.2,1.2,13.06236,4.064225
"2026-02-01 18:50:00",44238,12.46,-2.155,0.03258667,3.517267,3.63241,3.67904,3.767358,3.865106,3.980737,4.051843,4.097009,4.088739,8.789091,67.11463,4.033928,6.959458,53.1749,4.056488,260201,184943,3.602,22.87,38.68,25.14,81.57,10.81,0.58,2.18,0.22,0.16,5.4,17.4,4.36,3.33,2.347,6.13,11.19,1.2,13.06204,4.07535
"2026-02-01 19:00:00",44239,12.45,-2.292,0.02370605,3.52276,3.640252,3.678796,3.794336,3.882898,3.98324,4.038934,4.105005,4.098779,8.841382,67.5532,4.055984,6.88895,52.63011,4.052109,260201,185943,3.611,22.86,38.65,25.12,81.91,10.85,1,3.87,0.3,0.24,5.43,17.49,4.32,3.33,2.345,6.12,11.18,1.2,13.06487,4.081768
"2026-02-01 19:10:00",44240,12.46,-2.451,0.02456055,3.526971,3.64184,3.694971,3.804315,3.887872,3.973657,4.039331,4.096582,4.098749,8.810066,67.32048,4.0597,6.879834,52.56432,4.054977,260201,190943,3.609,22.85,38.64,25.11,81.88,10.84,1.27,4.95,0.33,0.27,5.39,17.38,4.24,3.33,2.346,6.13,11.17,1.2,13.06182,4.081781
"2026-02-01 19:20:00",44241,12.45,-2.586,0.01644287,3.530511,3.642175,3.6979,3.790735,3.891412,3.981653,4.042261,4.092004,4.09054,8.769574,67.00722,4.05751,6.838614,52.24619,4.05262,260201,191943,3.61,22.85,38.63,25.11,81.71,10.82,0.63,2.37,0.23,0.17,5.29,17.12,4.56,3.34,2.35,6.12,11.17,1.2,13.0643,4.071641
"2026-02-01 19:30:00",44242,12.46,-2.708,0.01622925,3.537958,3.640283,3.690698,3.771173,3.886743,3.995904,4.054803,4.095819,4.08941,8.83789,67.54817,4.068275,6.868663,52.45812,4.039825,260201,192943,3.611,22.86,38.64,25.12,81.62,10.81,1.03,4.01,0.3,0.24,5.42,17.45,4.27,3.34,2.352,6.12,11.17,1.2,13.06067,4.066229
"2026-02-01 19:40:00",44243,12.46,-2.815,0.01174316,3.540063,3.637811,3.712213,3.779748,3.884088,3.99093,4.057062,4.093469,4.086877,8.889131,67.92823,4.061714,6.981419,53.30723,4.031227,260201,193943,3.613,22.86,38.65,25.12,81.32,10.77,1.21,4.71,0.31,0.24,5.38,17.35,4.25,3.34,2.351,6.12,11.17,1.2,13.06663,4.058897
"2026-02-01 19:50:00",44244,12.45,-2.896,0.0156189,3.544794,3.634729,3.727044,3.786554,3.888513,3.997064,4.062524,4.091974,4.08471,8.88151,67.87873,4.066589,7.061968,53.92346,4.032074,260201,194943,3.62,22.87,38.65,25.13,81.28,10.76,0.98,3.78,0.27,0.21,5.38,17.34,4.86,3.33,2.349,6.13,11.16,1.2,13.06006,4.058348
"2026-02-01 20:00:00",44245,12.45,-2.97,0.01378784,3.54461,3.63537,3.72445,3.792627,3.888055,3.993768,4.066003,4.091119,4.078699,8.798173,67.23321,4.061722,7.151144,54.60412,4.031906,260201,195943,3.613,22.85,38.63,25.11,82.23,10.89,0.8,3.07,0.31,0.25,5.43,17.48,4.44,3.34,2.351,6.13,11.16,1.2,13.06449,4.057168
"2026-02-01 20:10:00",44246,12.44,-3.045,0.01687012,3.540857,3.6336,3.704706,3.794458,3.876398,3.998163,4.058526,4.081445,4.088312,8.706506,66.53358,4.06221,7.102938,54.23629,4.032074,260201,200943,3.596,22.85,38.65,25.12,82.64,10.95,3.41,13.61,0.44,0.38,5.34,17.25,4.61,3.33,2.349,6.12,11.15,1.2,13.05857,4.071669
"2026-02-01 20:20:00",44247,12.43,-3.119,0.03060303,3.5263,3.630426,3.709588,3.78576,3.874963,4.009882,4.060754,4.063806,4.078394,8.686694,66.32981,4.032242,7.197366,54.95664,4.031578,260201,201943,3.584,22.85,38.66,25.13,83.37,11.05,4.81,19.23,0.52,0.45,5.46,17.55,4.7,3.33,2.349,6.12,11.15,1.2,13.06061,4.059968
